id;catalog_number;add_descr
817889;B602304;"<h5>Description</h5><p>The B-LOC B106 Series 3-1/4” Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 3-1/4” in diameter by means of a mechanical interference fit and transmits up to a maximum of 4545 ft lbs of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications where having no axial movement of the mounted component relative to the shaft during tightening is critical and recessed mounting is not important (component mounts against the flange of the bushing).<br><br>B-LOC B106 Series 3-1/4” Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. The B-LOC B106 Series Keyless Bushing design eliminates any axial movement during installation making the installation process more precise. This series is also RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity<br>• Optional integrated spacer sleeve to mount narrow hub components<br>• No axial movement during installation<br>• RoHS compliant<br><br><br>** B-LOC Series B106 Keyless Bushings are also available with optional integrated spacer sleeve (ideal for very narrow drive elements). Spacers are 0.275” wide for B106 sizes with D = 2.559” and smaller, and 0.315” wide for all others.<br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B106\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 4545\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 No\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 4.727\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 4.921""\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 19144\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 60 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Inch\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M10 x 30\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 3  1/4""\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 3.247\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 33559\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
817905;B801020;nan
817913;B801090;nan
817929;B802208;nan
817933;B901010;nan
154620;DPB2080L120.00;nan
817961;GS1035-0G120.00;nan
817973;H1552;nan
817985;H2002;nan
817993;H2802;nan
817997;H3003;nan
818013;NC1040L120.00;nan
818033;NC3635L120.00;nan
818049;T121095;"<h5>Description</h5><p>The B-LOC B112 Series 95mm Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 95mm in diameter by means of a mechanical interference fit and also transmits up to a maximum of 18824 Nm torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications that require a recessed installation of the bushing with no axial movement of the mounted component relative to the shaft during tightening.<br><br><br>B-LOC B112 Series 95mm Keyless Bushings provide a zero-backlash frictional connection that will never wear or pound out and can accommodate a high torque, thrust, bending, and/or radial loads. Their wide, double taper design enhances torque transmission and bending moment capacity while maintaining exceptional concentricity with thru-bored hubs. There is no axial movement during installation. The B-LOC B112 Series eliminates the need to hold the shaft or lock machine while applying installation torque, making for fast and easy component repositioning. Since the B-LOC B112 Series Keyless Bushings do not have a flange, the external diameter along the unit’s entire length is the same, therefore allowing the unit to be completely inserted into the component bore for flushed or recessed mounting. This series is also self-centering and RoHS compliant.<br><br>• Wide, double taper design for enhanced torque transmission and bending moment capacity<br>• Exceptional concentricity with thru-bored hubs<br>• No axial movement during installation<br>• Self-centering<br>• Eliminates need to hold shaft or lock machine while applying installation torque<br>• Recessed installation without the need for a counter bore<br>• RoHS compliant<br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B112\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 18824\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 No\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 135.08\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 135mm\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 139\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 81 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Metric\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M10 x 60\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 95mm\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 94.92\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Double\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 396302\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
818069;T122704;nan
818081;T151260;nan
818097;T301032;"<h5>Description</h5><p>The B-LOC B103 Series 32mm Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 32mm in diameter by means of a mechanical interference fit and transmits up to a maximum of 931 Nm of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications that require a recessed installation of the bushing, but can accommodate some axial movement of the mounted component relative to the shaft during tightening.<br>\n<br>\nB-LOC B103 Series 32mm Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. Since the B-LOC B103 Series Keyless Bushings do not have a flange, the external diameter along the unit’s entire length is the same, therefore allowing the unit to be completely inserted into the component bore for flushed or recessed mounting. The B103 Series also has limited axial movement during installation and is RoHS compliant.<br>\n<br>\n• Shallow, single taper design with integrated push-off threads<br>\n• Exceptional concentricity and ability to transmit bending loads<br>\n• Limited axial movement during installation<br>\n• Recessed installation without the need for a counterbore<br>\n• RoHS compliant<br>\n<br>\nNote: Flange of B103 Series Keyless Bushing should be located inside of hub bore.<br>\n<br>\n<strong>Features of Fenner Drives Keyless Bushings:</strong><br>\n<br>\n• Ability to transmit higher torques<br>\n• True zero-backlash<br>\n• Less equipment downtime<br>\n• Ability to mount over existing keyways<br>\n• Complete axial and radial adjustability<br>\n• Simple installation, adjustment and removal<br>\n<br>\nAll Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B103\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 931 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 Approximately 0.8 mm\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 60.05\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 60mm\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 151\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 14 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Metric\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M6 x 20\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 32mm\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 31.95\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 58193\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
818101;T301065;"<h5>Description</h5><p>The B-LOC B103 Series 65mm Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 65mm in diameter by means of a mechanical interference fit and transmits up to a maximum of 3962 Nm of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications that require a recessed installation of the bushing, but can accommodate some axial movement of the mounted component relative to the shaft during tightening.<br><br>B-LOC B103 Series 65mm Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. Since the B-LOC B103 Series Keyless Bushings do not have a flange, the external diameter along the unit’s entire length is the same, therefore allowing the unit to be completely inserted into the component bore for flushed or recessed mounting. The B103 Series also has limited axial movement during installation and is RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity and ability to transmit bending loads<br>• Limited axial movement during installation<br>• Recessed installation without the need for a counterbore<br>• RoHS compliant<br><br>Note: Flange of B103 Series Keyless Bushing should be located inside of hub bore. <br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B103\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 3962 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 Approximately 0.8 mm\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 95.05\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 95mm\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 170\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 34 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Metric\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M8 x 25\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 65mm\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 64.95\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 121914\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
818105;T301110;"<h5>Description</h5><p>The B-LOC B103 Series 110mm Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 110mm in diameter by means of a mechanical interference fit and transmits up to a maximum of 14826 Nm of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications that require a recessed installation of the bushing, but can accommodate some axial movement of the mounted component relative to the shaft during tightening.<br><br>B-LOC B103 Series 110mm Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. Since the B-LOC B103 Series Keyless Bushings do not have a flange, the external diameter along the unit’s entire length is the same, therefore allowing the unit to be completely inserted into the component bore for flushed or recessed mounting. The B103 Series also has limited axial movement during installation and is RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity and ability to transmit bending loads<br>• Limited axial movement during installation<br>• Recessed installation without the need for a counterbore<br>• RoHS compliant<br><br>Note: Flange of B103 Series Keyless Bushing should be located inside of hub bore. <br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B103\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 14826 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 Approximately 0.8 mm\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 155.08\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 155mm\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 177\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 122 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Metric\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M12 x 35\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 110mm\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 109.95\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 269557\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
818113;T301200;"<h5>Description</h5><p>The B-LOC B103 Series 200mm Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 200mm in diameter by means of a mechanical interference fit and transmits up to a maximum of 65262 Nm of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications that require a recessed installation of the bushing, but can accommodate some axial movement of the mounted component relative to the shaft during tightening.<br><br>B-LOC B103 Series 200mm Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. Since the B-LOC B103 Series Keyless Bushings do not have a flange, the external diameter along the unit’s entire length is the same, therefore allowing the unit to be completely inserted into the component bore for flushed or recessed mounting. The B103 Series also has limited axial movement during installation and is RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity and ability to transmit bending loads<br>• Limited axial movement during installation<br>• Recessed installation without the need for a counterbore<br>• RoHS compliant<br><br>Note: Flange of B103 Series Keyless Bushing should be located inside of hub bore. <br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B103\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 65262 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 Approximately 0.8 mm\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 260.08\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 260mm\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 151\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 183 Nm\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Metric\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M14 x 40\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 200mm\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 199.92\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 652624\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
818117;T301280;nan
818125;T302202;"<h5>Description</h5><p>The B-LOC B103 Series 2-1/8” Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 2-1/8” in diameter by means of a mechanical interference fit and transmits up to a maximum of 2150 ft lbs of torque.</p><div>\n			\n                <p><strong>Best Suited For</strong>: Applications that require a recessed installation of the bushing, but can accommodate some axial movement of the mounted component relative to the shaft during tightening.<br><br>B-LOC B103 Series 2-1/8” Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. Since the B-LOC B103 Series Keyless Bushings do not have a flange, the external diameter along the unit’s entire length is the same, therefore allowing the unit to be completely inserted into the component bore for flushed or recessed mounting. The B103 Series also has limited axial movement during installation and is RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity and ability to transmit bending loads<br>• Limited axial movement during installation<br>• Recessed installation without the need for a counterbore<br>• RoHS compliant<br><br>Note: Flange of B103 Series Keyless Bushing should be located inside of hub bore. <br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B103\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 2150 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 Approximately 0.032""\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 3.348\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 3.346""\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 24448\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 25 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Inch\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M8 x 25\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 2  1/8""\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 2.123\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 24286\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
818129;T302212;"<h5>Description</h5><p>The B-LOC B103 Series 2-3/4” Keyless Bushing provides a high capacity, zero-backlash shaft to hub connection for shafts measuring 2-3/4” in diameter by means of a mechanical interference fit and transmits up to a maximum of 4513 ft lbs of torque.</p><div>\n			\n                <p><strong>Best Suited For:</strong> Applications that require a recessed installation of the bushing, but can accommodate some axial movement of the mounted component relative to the shaft during tightening.<br><br>B-LOC B103 Series 2-3/4” Keyless Bushing provides a zero-backlash frictional connection that will never wear or pound out and can accommodate high-torque, thrust, bending, and/or radial loads. Their shallow, single taper design with integrated push-off threads maintains exceptional concentricity and the ability to transmit bending loads. Since the B-LOC B103 Series Keyless Bushings do not have a flange, the external diameter along the unit’s entire length is the same, therefore allowing the unit to be completely inserted into the component bore for flushed or recessed mounting. The B103 Series also has limited axial movement during installation and is RoHS compliant.<br><br>• Shallow, single taper design with integrated push-off threads<br>• Exceptional concentricity and ability to transmit bending loads<br>• Limited axial movement during installation<br>• Recessed installation without the need for a counterbore<br>• RoHS compliant<br><br>Note: Flange of B103 Series Keyless Bushing should be located inside of hub bore. <br><br><strong>Features of Fenner Drives Keyless Bushings:</strong><br><br>• Ability to transmit higher torques<br>• True zero-backlash<br>• Less equipment downtime<br>• Ability to mount over existing keyways<br>• Complete axial and radial adjustability<br>• Simple installation, adjustment and removal<br><br>All Fenner Drives keyless locking devices operate using the simple wedge principle. An axial force is applied- by either a hex nut (Trantorque) or a series of annular screws (B-LOC)- to engage circular steel rings with mating tapers. The resulting wedge action creates a radial force on the tapered rings, one of which contracts to squeeze the shaft while the other expands and presses into the component bore.</p>\n            \n		</div><h5>Specifications</h5><div>\n	\n			\n				\n				<table class=""description-table"">\n					\n							<tr>\n								<th>Series:</th><td>\n								 B103\n							</td></tr>\n						\n							<tr>\n								<th>Torque Transmission:</th><td>\n								 4513 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Axial Movement:</th><td>\n								 Approximately 0.032""\n							</td></tr>\n						\n							<tr>\n								<th>Bore Tolerance:</th><td>\n								 4.333\n							</td></tr>\n						\n							<tr>\n								<th>Compliancy:</th><td>\n								 RoHS\n							</td></tr>\n						\n							<tr>\n								<th>Component Bore Diameter:</th><td>\n								 4.331""\n							</td></tr>\n						\n							<tr>\n								<th>Hub Pressure:</th><td>\n								 25532\n							</td></tr>\n						\n							<tr>\n								<th>Installation Torque:</th><td>\n								 50 ft lb\n							</td></tr>\n						\n							<tr>\n								<th>Internal/ External:</th><td>\n								 Internal\n							</td></tr>\n						\n							<tr>\n								<th>Material:</th><td>\n								 Steel\n							</td></tr>\n						\n							<tr>\n								<th>Metric/Inch:</th><td>\n								 Inch\n							</td></tr>\n						\n							<tr>\n								<th>Releasing/ Locking:</th><td>\n								 Locking\n							</td></tr>\n						\n							<tr>\n								<th>Screw Size:</th><td>\n								 M10 x 30\n							</td></tr>\n						\n							<tr>\n								<th>Self-Centering:</th><td>\n								 Yes\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Diameter:</th><td>\n								 2  3/4""\n							</td></tr>\n						\n							<tr>\n								<th>Shaft Tolerance:</th><td>\n								 2.748\n							</td></tr>\n						\n							<tr>\n								<th>Taper:</th><td>\n								 Single\n							</td></tr>\n						\n							<tr>\n								<th>Thrust:</th><td>\n								 39387\n							</td></tr>\n						\n				</table>\n			\n		\n</div>"
