id,catalog_number,add_descr
864599,LXDEG000,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>This label is to be used with 5 digit LPAX displays.</p>
</div></div></section>"
286600,WY0400OR,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>4/10 Yard Neoprene Tread<br>
For Use on Metal, Paper, Foil, Film and Hard Plastics<br>
Maximum Speed 600 RPM</p>
</div></div></section>"
864503,CTSG0000,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>AC Current Operated Switch, 0 to .75 A<br>
Universal Output<br>
Self-powered<br>
Easily Adjustable Setpoint<br>
Fixed Case</p>
</div></div></section>"
286599,WY0400OK,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>4/10 Yard Knurled ALuminum Tread<br>
For Use on Hard Material<br>
Maximum Speed 600 RPM</p>
</div></div></section>"
286721,RLY50000,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Switches up to 45 Amperes @ 240 VAC<br>
Low Level DC Input Control Signal (3-32 VDC)<br>
Optically-isolated Output<br>
Zero Voltage Turn-on, Zero Current Turn-off for Reduced RFI<br>
Internal Snubbers to Reduce False Triggering Related to High dv/dt Applications<br>
Supplied with High Efficiency Heatsink for Superior Thermal and Surge Current Ratings</p>
</div></div></section>"
286592,WY0400OF,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>4/10 Yard Flat Polyurethane Tread<br>
For Use on Soft, Smooth Materials<br>
Maximum Speed 600 RPM</p>
</div></div></section>"
286519,MP37CA00,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>3/8"" Cylindrical Magnetic Pickup</li>
<li>Self-Generating, No External Power Required</li>
<li>Epoxy Encapsulated, Impervious to Dirt, Oil, &amp; Moisture</li>
<li>Wide Operating Temperature</li>
<li>In-Line Preamplifier (Signal Booster) - Optional</li>
</ul></div></div></section>"
2572370,NT24K-GXE8-SC-40,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>CONNECTORS    <br>
    Eight 1000BaseGX 40km singlemode SC fiber ports<br>
NETWORK MEDIA    <br>
    1000BaseLX singlemode: 7-10/125μm</p>
</div></div></section>"
1858941,ET-8MS-OEM-1,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Board-level design for embedded applications.</p>
<ul><li>Up to ten 10/100Base-T(X) Ethernet ports<br>
	• 8 fast Ethernet (on-board PHYs and magnetics)<br>
	• 2 Gigabit Ethernet (external PHYs and magnetics)<br>
	• 1 MII port (shared Gigabit port) for interface to external CPU/PHY/fiber tranceiver</li>
<li>Includes all connectors</li>
<li>-40˚ to 75˚C wide temperature operation</li>
<li>5 VDC power input</li>
<li>10/100Base-T(X), duplex and MDIX auto sensing</li>
<li>Security with HTTPS, SSL, SSH and SNMPv3 and more</li>
<li>Easy configuration via Web, Telnet or CLI</li>
<li>Broadcast and multicast storm protection</li>
</ul><p>Fully Managed Features:</p>
<ul><li>SNMP v1, v2, v3</li>
<li>RSTP 802.1d, 802.1w, 802.1D</li>
<li>MSTP</li>
<li>IGMP v1, v2</li>
<li>Port mirroring</li>
<li>802.1Q tag VLAN and port VLAN</li>
<li>802.1p QoS, port QoS and DSCP</li>
<li>DHCP Client/Server</li>
</ul></div></div></section>"
864505,CTSS0000,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>AC Current Operated Switch, 1.75 to 150 A<br>
Universal Output<br>
Self-powered<br>
Easily Adjustable Setpoint<br>
Split-core Case</p>
</div></div></section>"
1858943,ET-8MS-OEM-2,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Board-level design for embedded applications.</p>
<ul><li>Up to ten 10/100Base-T(X) Ethernet ports<br>
	• 8 fast Ethernet (on-board PHYs and magnetics)<br>
	• 2 Gigabit Ethernet (external PHYs and magnetics)<br>
	• 1 MII port (shared Gigabit port) for interface to external CPU/PHY/fiber tranceiver</li>
<li>Includes board to board connectors only (bottom of board)</li>
<li>-40˚ to 75˚C wide temperature operation</li>
<li>5 VDC power input</li>
<li>10/100Base-T(X), duplex and MDIX auto sensing</li>
<li>Security with HTTPS, SSL, SSH and SNMPv3 and more</li>
<li>Easy configuration via Web, Telnet or CLI</li>
<li>Broadcast and multicast storm protection</li>
</ul><p>Fully Managed Features:</p>
<ul><li>SNMP v1, v2, v3</li>
<li>RSTP 802.1d, 802.1w, 802.1D</li>
<li>MSTP</li>
<li>IGMP v1, v2</li>
<li>Port mirroring</li>
<li>802.1Q tag VLAN and port VLAN</li>
<li>802.1p QoS, port QoS and DSCP</li>
<li>DHCP Client/Server</li>
</ul></div></div></section>"
1357554,VT-MODEM-3WW,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Telephone Lines<br>
Max. data rate 33.6 kbps for -3<br>
Compatibility V.90, V.92 (-5 only); V.34, V.32 bis, V.32, V.22, V.22A/B, V.23, V.21, Bell 212A and 103<br>
Data compression V.44; V.42 bis, MNP 5<br>
Error correction V.42 MNP 2-4<br>
Max. fax rate 14.4 kbps for -3<br>
Fax capabilities V.17,V.29/V.27/V.21, FClass 1,1.0 (-1,-2,-3)<br>
Ringer and jacks 0.3 and RJ11 (line and auxiliary)<br>
RS-232 Port<br>
Max. RS-232 Rate 57.6kbps for  -3<br>
RS-232 (DCE) TD, RD, CTS, RTS, CD, DTR, DSR, RI, GND<br>
Command Set standard AT and S register (see help)<br>
Status LEDs CD, DTR, RD, TD, Power<br>
​RS422 / RS-485 Port<br>
RS422 mode: Supports 4 wire full duplex<br>
RS-485 modes: 2 or 4 wire party-line operation<br>
Signal rate: Standard rates up to 115.2 kbps<br>
RS422/485: Up to 0.5 miles<br>
General Characteristics<br>
Input voltage 10-52 VDC for -3<br>
Input current @ 24 VDC (typical)<br>
50 mA (Sleep mode 30 mA)<br>
Operating Temp. -30° to 70°C (Storage: -40° to 85°C)<br>
Humidity 5% to 95% RH (non-condensing)<br>
Flammability UL 94V-0 materials<br>
Telecom Ratings FCC part 68, Industry Canada CS03-8, CTR21 (98/482/EC); ACA TS 001; ACA TS 002<br>
Electrical Safety UL 508, CSA C22.2/14; EN61010-1 (IEC1010), IEC 950, AS/NZS3260<br>
EMI emissions FCC part15, ICES-003, Class A; EN55022; AS/NZS3548<br>
EMC immunity EN50082-1 (IEC801-2, 3, 4)<br>
Vibration IEC68-2-6<br>
Hazardous locations (Zone 2) UL1604, CSA C22.2/213 (Class I, Div 2, Groups A, B, C, D); Cenelec, EN50021 (EEx nA II T4)<br>
DIN-rail or panel mounting</p>
</div></div></section>"
1358028,7900CPU,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Industrial Ethernet Modular Switch</li>
<li>Tough Industrial Enclosure</li>
<li>Gigabit Capability</li>
<li>4 Slots for Fiber/Copper Port Module Options</li>
<li>Full IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications</li>
<li>-20°C to 70°C Operating Temperature</li>
<li>Onboard Temperature Sensor</li>
<li>ESD and Surge Protection Diodes on all Copper Ports</li>
<li>Store-and-Forward Technology</li>
<li>Redundant Power Inputs (10-30 VDC)</li>
<li>8,000 MAC Addresses</li>
<li>DIN-Rail Mounting</li>
<li>Configurable Bi-Color Fault Status</li>
<li>Standard Managed Switch Features:
<ul><li>IGMP Auto Configuration</li>
<li>Link Aggregation</li>
<li>EtherNet/IP™ CIP Messaging</li>
<li>Port Control</li>
<li>Port Mirroring</li>
<li>Trunking</li>
<li>QoS 802.1p</li>
<li>RSTP 802.31d, 802.1w, 802.1D</li>
<li>802.1Q VLAN</li>
<li>LLDP (Link Layer Discovery Protocol</li>
<li>DHCP Server, Option 82 Relay, Option 61, IP Fallback</li>
<li>SNMP v1, v2, v3</li>
<li>Local Port IP Addressing</li>
<li>Port Security - MAC Address Based</li>
<li>Web Browser Management</li>
<li>N-View™ Monitoring Technology Switch Monitoring</li>
</ul></li>
<li>Fiber Optic Ring Manager with ~30ms Ring Healing
<ul><li>Up to 250 Fully Managed, or 50 Unmanaged Monitored N-TRON® Switches Can Participate in N-Ring™ Topologies</li>
</ul></li>
<li>Full SNMP and Web Browser Management with Detailed Ring Map and Fault Location Charting</li>
<li>N-View Monitoring Technology OPC Monitoring with Fault Status for Ring Managers</li>
</ul></div></div></section>"
1357533,SL-5ES-3STL,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Unmanaged Plug and Play Operation</li>
<li>5 Port Lite-Industrial Ethernet Switch
<ul><li>Four 10/100BaseTX RJ-45 Ports</li>
<li>One 100BaseFX Singlemode 60km Fiber Port with ST Connectors</li>
</ul></li>
<li>Compact, Space Saving Package</li>
<li>IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications
<ul><li>-40° to 60°C Operating Temperature</li>
<li>&gt;1M+ Hours MTBF</li>
</ul></li>
<li>Supports Full/Half Duplex Operation</li>
<li>MDIX Auto Sensing Cable</li>
<li>Auto Sensing Speed and Flow Control</li>
<li>Surge Protection on Power Inputs</li>
<li>Redundant Power Inputs (10-30 VDC)</li>
<li>LED Link/Activity Status Indication</li>
<li>Lexan DIN-Rail Enclosure</li>
</ul></div></div></section>"
1358292,7018FXE2-SC-15-HV,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>18 Port Managed Industrial Ethernet Switch
<ul><li>Fourteen 10/100BaseTX RJ-45 Ports</li>
<li>Two 100BaseFX Singlemode 15km Fiber Ports with SC Connectors</li>
<li>Two Optional SFP (Mini-GBIC) Gigabit Transceivers
<ul><li>1000BaseSX/LX Fiber with LC style connectors or 1000BaseT Copper with RJ-45 connectors</li>
</ul></li>
</ul></li>
<li>-40°C to 70°C Operating Temperature</li>
<li>ESD and Surge Protection on all Built-in Ports</li>
<li>Auto Sensing 10/100BaseTX, Duplex, and MDIX</li>
<li>Store-and-forward Technology</li>
<li>Redundant Power Inputs (40-160 VDC)</li>
<li>8000 MAC Addresses</li>
<li>Configurable Alarm Contact</li>
<li>Configurable Bi-Color Fault Status LED</li>
<li>Rugged Industrial DIN-Rail Enclosure</li>
<li>Fully Managed Features:
<ul><li>SNMP v1, v2, v3 and Web Browser Management</li>
<li>N-Ring™ Technology with ~30ms Healing</li>
<li>N-Link™ Redundant Ring Technology</li>
<li>N-View™ Monitoring Technology</li>
<li>EtherNet/IP™ CIP Messaging</li>
<li>Web configuration</li>
<li>IGMP Auto Configuration</li>
<li>802.1Q tag VLAN and Port VLAN</li>
<li>802.1p QoS and Port QoS</li>
<li>Port Trunking</li>
<li>Port Mirroring</li>
<li>802.1d, 802.1w, 802.1D RSTP</li>
<li>DHCP Server with Option 82 Relay, Option 61, and IP Fallback</li>
<li>Local Port IP Addressing</li>
<li>802.1AB-2005 LLDP (Link Layer Discovery Protocol)</li>
<li>Port Security - MAC Address Based Filtering</li>
</ul></li>
</ul></div></div></section>"
286597,WM0333OK,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>1/3 Meter Knurled Aluminum Tread<br>
For Use with Hard Material<br>
Maximum Speed 600 RPM</p>
</div></div></section>"
1858913,300-PMK,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Optional 300 Series Panel Mount Kit<br>
For use with N-TRON® 300 Series Switches<br>
Converts switch from DIN-Rail to Panel Mount<br>
Can also be used with N-TRON 100 Series Products</p>
</div></div></section>"
286742,HESS0000,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Detects Steel Sensing Gears or other Ferrous Targets</li>
<li>NPN Open Collector Output</li>
<li>Operates from 0 to 10 KHz</li>
<li>3/8"" Diameter Stainless Steel Case</li>
<li>Epoxy Encapsulated for Oil, Dirt, &amp; Moisture Resistance</li>
<li>Ideal for Tachometric Inputs</li>
</ul></div></div></section>"
1357985,112FX4-ST,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Unmanaged Plug and Play Operation</li>
<li>12 Port Industrial Ethernet Switch
<ul><li>Eight 10/100BaseTX RJ-45 Ports</li>
<li>Four 100BaseFX Multimode Fiber Ports with ST Connectors</li>
</ul></li>
<li><span style=""font-size:13px"">RJ-45 Ports Support Full/Half Duplex Operation</span></li>
<li>Auto Sensing Duplex, Speed, and MDIX (RJ-45 Ports)</li>
<li>Full Wire Speed Communication</li>
<li>Store-and-forward Technology</li>
<li>Compact, Space Saving Package</li>
<li>IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications
<ul><li>-40°C to 80°C Operating Temperature</li>
<li>&gt;2M Hours MTBF</li>
</ul></li>
<li>ESD and Surge Protection on all Built-in Ports</li>
<li>Surge Protection Diodes on Power Inputs</li>
<li>Redundant Power Inputs (10-49 VDC)</li>
<li>LED Link/Activity Status Indication</li>
<li>Hardened Metal DIN-Rail Enclosure</li>
</ul></div></div></section>"
286590,WM0333OF,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>1/3 Meter Flat Polyurethane Thread<br>
For Use on Soft, Smooth Material<br>
Maximum Speed 600 RPM</p>
</div></div></section>"
1358449,712FXE4-SC-80-HV,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>12 Port Managed Industrial Ethernet Switch
<ul><li>Eight 10/100BaseTX RJ-45 Ports</li>
<li>Four 100BaseFX Singlemode 80km Fiber Ports with SC Connectors</li>
</ul></li>
<li>-40°C to 70°C Operating Temperature</li>
<li>ESD and Surge Protection on all Built-in Ports</li>
<li>Auto Sensing 10/100BaseTX, Duplex, and MDIX</li>
<li>Store-and-forward Technology</li>
<li>Redundant Power Inputs (43-300 VDC)</li>
<li>8000 MAC Addresses</li>
<li>Configurable Alarm Contact</li>
<li>Configurable Bi-Color Fault Status LED</li>
<li>Rugged Industrial DIN-Rail Enclosure</li>
<li>Fully Managed Features:
<ul><li>SNMP v1, v2, v3 and Web Browser Management</li>
<li>N-Ring™ Technology with ~30ms Healing</li>
<li>N-Link™ Redundant Ring Technology</li>
<li>N-View™ Monitoring Technology</li>
<li>EtherNet/IP™ CIP Messaging</li>
<li>Web configuration</li>
<li>IGMP Auto Configuration</li>
<li>802.1Q tag VLAN and Port VLAN</li>
<li>802.1p QoS and Port QoS</li>
<li>Port Trunking</li>
<li>Port Mirroring</li>
<li>802.1d, 802.1w, 802.1D RSTP</li>
<li>DHCP Server with Option 82 Relay, Option 61, and IP Fallback</li>
<li>Local Port IP Addressing</li>
<li>802.1AB-2005 LLDP (Link Layer Discovery Protocol)</li>
<li>Port Security - MAC Address Based Filtering</li>
</ul></li>
</ul></div></div></section>"
1357907,308FXE2-SC-40,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>8 Port Industrial Ethernet Switch
<ul><li>Six 10/100BaseTX RJ-45 Ports</li>
<li>Two 100BaseFX Singlemode 40km Fiber Ports with SC Connectors</li>
</ul></li>
<li>IEEE 802.3 Compliance</li>
<li>-40°C to 85°C Operating Temperature</li>
<li>Autosensing 10/100BaseTX, Duplex, and MDIX</li>
<li>ESD and Surge Protection on all Built-in Ports</li>
<li>Redundant Power Inputs (10-30VDC)</li>
<li>Rugged Industrial DIN-Rail Enclosure</li>
</ul></div></div></section>"
286534,WM0333OR,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>1/3 Meter Neoprene Tread<br>
For Use on Hard Metal, Foil, Film and Hard Plastics<br>
Maximum Speed 600 RPM</p>
</div></div></section>"
286321,ARCJ1B00,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Adapter with Magnetic Pickup 143TC Ring Kit</li>
<li>Easily Installs to NEMA Type ""C"" Face Motor Frames</li>
<li>Magnetic Pickup Versions for High Speed Applications</li>
<li>Magneto Resistive Sensor Versions for Zero or Low Speed Applications</li>
<li>Cast Aluminum Ring with .5"" NPT Conduit Junction Box</li>
</ul></div></div></section>"
2572414,SN-6921-AM,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p><strong>Ethernet Interface (10/100 auto-sensing)</strong></p>
<ul><li>
	<span style=""font-family:calibri,arial,helvetica,sans-serif; font-size:14px"">5x RJ45</span>
	</li>
</ul><div class=""field-items"" style=""color: rgb(0, 0, 0); font-family: Calibri, Arial, Helvetica, sans-serif; font-size: 14px; line-height: 21px;"">
<div class=""field-item even"">
<div class=""field-items"">
<div class=""field-item even"">
<div class=""field-items"">
<div class=""field-item even"">
<p><strong>Serial Interface</strong></p>
<ul><li>1x RS32 Serial DB9 115200bps</li>
</ul><p><strong>USB Interface</strong></p>
<ul><li>1x USB2.0 mini</li>
</ul><p><strong>IP</strong></p>
<ul><li>NAT, Port Forwarding, Dynamic DNS, DHCP</li>
<li>Stateful Inspection Firewall, IP Transparency</li>
</ul><p><strong>LED Status Indicators</strong></p>
<ul><li>Power, WAN, signal, RS-232, Ethernet link and activity</li>
</ul><p><strong>Power Input</strong></p>
<ul><li>8-30 Vdc (12 Vdc nominal)</li>
</ul><p><strong>Routing Protocols</strong></p>
<ul><li>OSPF, BGP, RIP</li>
</ul><p><strong>Environmental</strong></p>
<ul><li>Operating temperature: -40° to +75°C</li>
<li>Shock: IEC60068-2-27</li>
<li>Vibration: IEC60068-2-6</li>
<li>Humidity: 5 to 95% non-condensing</li>
</ul><p><strong>Dimensions</strong></p>
<ul><li>BT/SN/RAM-6x21: 120 x 96 x 51 mm (4.7 x 3.77 x 2.00""), 500g (1.1 lb)</li>
</ul><p><strong>Certification</strong></p>
<ul><li>CE, EMC:FCC, part 15 and Industry Canada, ICES-003</li>
<li>Hazardous Locations: Class I, Div. 2, Groups A,B,C,D, ISA 12.12.01</li>
<li>Electrical Safety: UL508/CSA22.2/14 (CUL)</li>
</ul><p><strong>Encapsulation Protocols</strong></p>
<ul><li>GRE and IPinIP</li>
</ul><p><strong>Tunneling</strong></p>
<ul><li>VPN: IPsec, SSL, GRE</li>
</ul><p><strong>Clustering</strong></p>
<ul><li>VRRP</li>
</ul><p><strong>Warranty</strong></p>
<ul><li>3 years on design and manufacturing defects</li>
</ul></div>
</div>
</div>
</div>
</div>
</div>
</div></div></section>"
1358266,7018FX2-SC-HV,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>18 Port Managed Industrial Ethernet Switch
<ul><li>Fourteen 10/100BaseTX RJ-45 Ports</li>
<li>Two 100BaseFX Multimode Fiber Ports with SC Connectors</li>
<li>Two Optional SFP (Mini-GBIC) Gigabit Transceivers
<ul><li>1000BaseSX/LX Fiber with LC style connectors or 1000BaseT Copper with RJ-45 connectors</li>
</ul></li>
</ul></li>
<li>-40°C to 70°C Operating Temperature</li>
<li>ESD and Surge Protection on all Built-in Ports</li>
<li>Auto Sensing 10/100BaseTX, Duplex, and MDIX</li>
<li>Store-and-forward Technology</li>
<li>Redundant Power Inputs (40-160 VDC)</li>
<li>8000 MAC Addresses</li>
<li>Configurable Alarm Contact</li>
<li>Configurable Bi-Color Fault Status LED</li>
<li>Rugged Industrial DIN-Rail Enclosure</li>
<li>Fully Managed Features:
<ul><li>SNMP v1, v2, v3 and Web Browser Management</li>
<li>N-Ring™ Technology with ~30ms Healing</li>
<li>N-Link™ Redundant Ring Technology</li>
<li>N-View™ Monitoring Technology</li>
<li>EtherNet/IP™ CIP Messaging</li>
<li>Web configuration</li>
<li>IGMP Auto Configuration</li>
<li>802.1Q tag VLAN and Port VLAN</li>
<li>802.1p QoS and Port QoS</li>
<li>Port Trunking</li>
<li>Port Mirroring</li>
<li>802.1d, 802.1w, 802.1D RSTP</li>
<li>DHCP Server with Option 82 Relay, Option 61, and IP Fallback</li>
<li>Local Port IP Addressing</li>
<li>802.1AB-2005 LLDP (Link Layer Discovery Protocol)</li>
<li>Port Security - MAC Address Based Filtering</li>
</ul></li>
</ul></div></div></section>"
864674,LXOZ0000,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>This label is to be used with 5 digit LPAX displays.</p>
</div></div></section>"
1357555,VT-MODEM-5WW,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p>Telephone Lines<br>
Max. data rate 56 kbps for -5<br>
Compatibility V.90, V.92 (-5 only); V.34, V.32 bis, V.32, V.22, V.22A/B, V.23, V.21, Bell 212A and 103<br>
Data compression V.44; V.42 bis, MNP 5<br>
Error correction V.42 MNP 2-4<br>
Max. fax rate 33.6 kbps for -5<br>
Fax capabilities V.34,V.17,V.29/V.27/V.21,FClass 1,1.0, 2, 2.0/2.1 (-4 and -5 only)<br>
Ringer and jacks 0.3 and RJ11 (line and auxiliary)<br>
RS-232 Port<br>
Max. RS-232 Rate  230 kbps for -5<br>
RS-232 (DCE) TD, RD, CTS, RTS, CD, DTR, DSR, RI, GND<br>
Command Set standard AT and S register (see help)<br>
Status LEDs CD, DTR, RD, TD, Power<br>
General Characteristics<br>
Input voltage 10-30 VDC for -5<br>
Input current @ 24 VDC (typical)<br>
75 mA (Sleep mode 50 mA): -5<br>
Operating Temp. -30° to 70°C (Storage: -40° to 85°C)<br>
Humidity 5% to 95% RH (non-condensing)<br>
Flammability UL 94V-0 materials<br>
Telecom Ratings FCC part 68, Industry Canada CS03-8, CTR21 (98/482/EC); ACA TS 001; ACA TS 002<br>
Electrical Safety UL 508, CSA C22.2/14; EN61010-1 (IEC1010), IEC 950, AS/NZS3260<br>
EMI emissions FCC part15, ICES-003, Class A; EN55022; AS/NZS3548<br>
Vibration IEC68-2-6<br>
Hazardous locations (Zone 2) UL1604, CSA C22.2/213 (Class I, Div 2, Groups A, B, C, D); Cenelec, EN50021 (EEx nA II T4)<br>
DIN-rail or panel mounting</p>
</div></div></section>"
1357525,SL-2ES-3STL,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><ul><li>Unmanaged Plug and Play Operation</li>
<li>2 Port Lite-Industrial Media Converter
<ul><li>One 10/100BaseTX RJ-45 Port</li>
<li>One 100BaseFX Singlemode 60km Fiber Port with ST Connectors</li>
</ul></li>
<li>Compact, Space Saving Package</li>
<li>IEEE 802.3 Compliance</li>
<li>Extended Environmental Specifications
<ul><li>-10° to 60°C Operating Temperature</li>
<li>&gt;1M+ Hours MTBF</li>
</ul></li>
<li>Supports Full/Half Duplex Operation</li>
<li>MDIX Auto Sensing Cable</li>
<li>Auto Sensing Speed and Flow Control</li>
<li>Surge Protection on Power Inputs</li>
<li>Redundant Power Inputs (10-30 VDC)</li>
<li>LED Link/Activity Status Indication</li>
<li>Lexan DIN-Rail Enclosure</li>
</ul></div></div></section>"
2572415,SN-6921-AT,"<section class=""field field-name-field-specifications field-type-text-with-summary field-label-above view-mode-full""><h2 class=""field-label"">Specifications: </h2><div class=""field-items""><div class=""field-item even""><p><strong>Ethernet Interface (10/100 auto-sensing)</strong></p>
<ul><li>5x RJ45</li>
</ul><div class=""field-items"" style=""color: rgb(0, 0, 0); font-family: Calibri, Arial, Helvetica, sans-serif; font-size: 14px; line-height: 21px;"">
<div class=""field-item even"">
<div class=""field-items"">
<div class=""field-item even"">
<div class=""field-items"">
<div class=""field-item even"">
<p><strong>Serial Interface</strong></p>
<ul><li>1x RS32 Serial DB9 115200bps</li>
</ul><p><strong>USB Interface</strong></p>
<ul><li>1x USB2.0 mini</li>
</ul><p><strong>IP</strong></p>
<ul><li>NAT, Port Forwarding, Dynamic DNS, DHCP</li>
<li>Stateful Inspection Firewall, IP Transparency</li>
</ul><p><strong>LED Status Indicators</strong></p>
<ul><li>Power, WAN, signal, RS-232, Ethernet link and activity</li>
</ul><p><strong>Power Input</strong></p>
<ul><li>8-30 Vdc (12 Vdc nominal)</li>
</ul><p><strong>Routing Protocols</strong></p>
<ul><li>OSPF, BGP, RIP</li>
</ul><p><strong>Environmental</strong></p>
<ul><li>Operating temperature: -40° to +75°C</li>
<li>Shock: IEC60068-2-27</li>
<li>Vibration: IEC60068-2-6</li>
<li>Humidity: 5 to 95% non-condensing</li>
</ul><p><strong>Dimensions</strong></p>
<ul><li>SN-6x0x: steel 120 x 96 x 32 mm (4.7” x 3.77” x 1.25”), 453g (1 lb)</li>
</ul><p><strong>Certification</strong></p>
<ul><li>CE, EMC:FCC, part 15 and Industry Canada, ICES-003</li>
<li>Hazardous Locations: Class I, Div. 2, Groups A,B,C,D, ISA 12.12.01</li>
<li>Electrical Safety: UL508/CSA22.2/14 (CUL)</li>
</ul><p><strong>Encapsulation Protocols</strong></p>
<ul><li>GRE and IPinIP</li>
</ul><p><strong>Tunneling</strong></p>
<ul><li>VPN: IPsec, SSL, GRE</li>
</ul><p><strong>Clustering</strong></p>
<ul><li>VRRP</li>
</ul><p><strong>Warranty</strong></p>
<ul><li>3 years on design and manufacturing defects</li>
</ul></div>
</div>
</div>
</div>
</div>
</div>
</div></div></section>"
