main_image,description,brand,ids,additional_description,attributes,catalog_number
product_images/32/190/BG20J100b20Universal20Joint.jpg,Boston Gear 08466 JS150 STAINLESS STEEL UNIVERSAL JOI BORE: 3/4 INCH,Boston Gear,32190,"<p>Boston Gear precision-machined J and JS Series universal joints, commonly referred to as ""pin and block"" type, are designed for connecting shafts at angles up to 30° for speeds up to 2000 RPM. All 14 sizes are stocked in solid, plain, and finished bores in both steel (J) and stainless steel (JS). And all are available through Boston Gear Guaranteed Same Day Shipment Program for the timeliest delivery possible.</p><br><table><tr><th>Product Family</th><th>J/JS Series Universal Joints</th></tr><tr><th>Weight</th><th>1.801</th></tr><tr><th>Product Description</th><th>Universal Joint, JS/Series, Pin & Block Type, Stainless Steel</th></tr><tr><th>Altra Master No.</th><th>30214752</th></tr><tr><th>Material</th><th>Stainless Steel</th></tr><tr><th>UPC</th><th>781711084663</th></tr><tr><th>Family Id</th><th>30,026</th></tr><tr><th>Overall Length</th><th>4.250000</th></tr><tr><th>Hub Diameter</th><th>1.500000</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr><tr><th>Bore Length</th><th>Solid</th></tr></table>","Altra Master No.:30214752|UPC:781711084663|Overall Length:4.250000|Material:Stainless Steel|Hub Diameter:1.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:1.801|Bore Length:Solid|Bore Diameter (both ends):Solid|Bore Diameter (both ends):Solid",JS150
product_images/32/194/BG20J100b20Universal20Joint.jpg,Boston Gear 08474 JS50B STAINLESS STEEL UNIVERSAL JOI BORE: 1/4 INCH,Boston Gear,32194,"<p>Boston Gear precision-machined J and JS Series universal joints, commonly referred to as ""pin and block"" type, are designed for connecting shafts at angles up to 30° for speeds up to 2000 RPM. All 14 sizes are stocked in solid, plain, and finished bores in both steel (J) and stainless steel (JS). And all are available through Boston Gear Guaranteed Same Day Shipment Program for the timeliest delivery possible.</p><br><table><tr><th>Product Family</th><th>J/JS Series Universal Joints</th></tr><tr><th>Weight</th><th>0.091</th></tr><tr><th>Product Description</th><th>Universal Joint, JS/Series, Pin & Block Type, Stainless Steel</th></tr><tr><th>Altra Master No.</th><th>30214756</th></tr><tr><th>Material</th><th>Stainless Steel</th></tr><tr><th>UPC</th><th>781711084748</th></tr><tr><th>Family Id</th><th>30,026</th></tr><tr><th>Overall Length</th><th>2.000000</th></tr><tr><th>Hub Diameter</th><th>0.500000</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr><tr><th>Bore Length</th><th>47/64""</th></tr></table>","Altra Master No.:30214756|UPC:781711084748|Overall Length:2.000000|Material:Stainless Steel|Hub Diameter:0.500000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:0.091|Bore Length:47/64""|Bore Diameter (both ends):1/4""|Bore Diameter (both ends):1/4 (in)",JS50B
product_images/32/178/BG20J100b20Universal20Joint.jpg,Boston Gear 08442 J175B STEEL UNIVERSAL JOINTS BORE: 7/8 INCH,Boston Gear,32178,"<p>Boston Gear precision-machined J and JS Series universal joints, commonly referred to as ""pin and block"" type, are designed for connecting shafts at angles up to 30° for speeds up to 2000 RPM. All 14 sizes are stocked in solid, plain, and finished bores in both steel (J) and stainless steel (JS). And all are available through Boston Gear Guaranteed Same Day Shipment Program for the timeliest delivery possible.</p><br><table><tr><th>Product Family</th><th>J/JS Series Universal Joints</th></tr><tr><th>Weight</th><th>2.401</th></tr><tr><th>Product Description</th><th>Universal Joint, J/Series, Pin & Block Type, Alloy Steel</th></tr><tr><th>Altra Master No.</th><th>30214740</th></tr><tr><th>Material</th><th>Alloy Steel</th></tr><tr><th>UPC</th><th>781711084427</th></tr><tr><th>Family Id</th><th>30,026</th></tr><tr><th>Overall Length</th><th>5.000000</th></tr><tr><th>Hub Diameter</th><th>1.750000</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr><tr><th>Bore Length</th><th>1-19/32""</th></tr></table>","Altra Master No.:30214740|UPC:781711084427|Overall Length:5.000000|Material:Alloy Steel|Hub Diameter:1.750000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, J/Series, Pin & Block Type, Alloy Steel|Weight:2.401|Bore Length:1-19/32""|Bore Diameter (both ends):7/8""|Bore Diameter (both ends):7/8 (in)",J175B
product_images/32/202/BG20J100b20Universal20Joint.jpg,Boston Gear 08490 JS200B STAINLESS STEEL UNIVERSAL JO BORE: 1 INCH,Boston Gear,32202,"<p>Boston Gear precision-machined J and JS Series universal joints, commonly referred to as ""pin and block"" type, are designed for connecting shafts at angles up to 30° for speeds up to 2000 RPM. All 14 sizes are stocked in solid, plain, and finished bores in both steel (J) and stainless steel (JS). And all are available through Boston Gear Guaranteed Same Day Shipment Program for the timeliest delivery possible.</p><br><table><tr><th>Product Family</th><th>J/JS Series Universal Joints</th></tr><tr><th>Weight</th><th>3.401</th></tr><tr><th>Product Description</th><th>Universal Joint, JS/Series, Pin & Block Type, Stainless Steel</th></tr><tr><th>Altra Master No.</th><th>30214764</th></tr><tr><th>Material</th><th>Stainless Steel</th></tr><tr><th>UPC</th><th>781711084908</th></tr><tr><th>Family Id</th><th>30,026</th></tr><tr><th>Overall Length</th><th>5.437500</th></tr><tr><th>Hub Diameter</th><th>2.000000</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr><tr><th>Bore Length</th><th>1-21/32""</th></tr></table>","Altra Master No.:30214764|UPC:781711084908|Overall Length:5.437500|Material:Stainless Steel|Hub Diameter:2.000000|Product Family:J/JS Series Universal Joints|Product Description:Universal Joint, JS/Series, Pin & Block Type, Stainless Steel|Weight:3.401|Bore Length:1-21/32""|Bore Diameter (both ends):1""|Bore Diameter (both ends):1 (in)",JS200B
product_images/38/909/BG_47644_Corded_Bar_2.jpg,BOSTON 33144 MCB2040 B-N-B CORED BARS,Boston Gear,38909,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>16</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225729</th></tr><tr><th>Inside Diameter</th><th>1.250000</th></tr><tr><th>UPC</th><th>781711331446</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>2.5000</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225729|UPC:781711331446|Inside Diameter:1.250000|Outside Diameter:2.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:16|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB2040
product_images/38/941/BG_47644_Corded_Bar_2.jpg,BOSTON 33234 MCB2856 B-N-B CORED BARS,Boston Gear,38941,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>31</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225770</th></tr><tr><th>Inside Diameter</th><th>1.750000</th></tr><tr><th>UPC</th><th>781711332344</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>3.5000</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225770|UPC:781711332344|Inside Diameter:1.750000|Outside Diameter:3.5000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:31|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB2856
product_images/39/001/BG_33166_BB_Cored_Bar_1.jpg,BOSTON 33404 MCB6076 B-N-B CORED BARS,Boston Gear,39001,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>29</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Cored, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225851</th></tr><tr><th>Inside Diameter</th><th>3.750000</th></tr><tr><th>UPC</th><th>781711334041</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>4.7500</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225851|UPC:781711334041|Inside Diameter:3.750000|Outside Diameter:4.7500|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Cored, 660 Cast Bronze|Weight:29|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MCB6076
product_images/39/041/BG_33458_Solid_Bar_1.jpg,BOSTON 33498 MS80 B-N-B SOLID BARS,Boston Gear,39041,"<p>Bear-N-Bronz is Boston Gear general purpose, cast, solid bronze bearing material. It is a high grade, leaded tin bronze, having good hardness, strength, wear-resistance and exceptional anti-friction qualities. It is particularly suited for moderate to heavy loads at normal to relatively high speeds.  All parts are rigidly inspected to assure freedom from porosity and conformance to dimensional tolerances.  In addition, our standard product offering, the Bear-N-Bronz material can be provided in different sizes, bar lengths (up to 105""), and with oil grooves.</p><br><table><tr><th>Product Family</th><th>Bear-N-Bronz</th></tr><tr><th>Weight</th><th>82</th></tr><tr><th>Product Description</th><th>Bearing, Bar, Solid, 660 Cast Bronze</th></tr><tr><th>Altra Master No.</th><th>30225897</th></tr><tr><th>Max V Value (fpm)</th><th>750</th></tr><tr><th>UPC</th><th>781711334980</th></tr><tr><th>Max PV Value</th><th>75,000</th></tr><tr><th>Family Id</th><th>30,071</th></tr><tr><th>Length</th><th>13.000000</th></tr><tr><th>Outside Diameter</th><th>5.0000</th></tr><tr><th>Max P Value</th><th>3,000</th></tr><tr><th>Unit Of Measure</th><th>English</th></tr></table>","Altra Master No.:30225897|UPC:781711334980|Outside Diameter:5.0000|Product Family:Bear-N-Bronz|Length:13.000000|Max PV Value:75,000|Max P Value:3,000|Max V Value (fpm):750|Product Description:Bearing, Bar, Solid, 660 Cast Bronze|Weight:82|California Provision:This product and wear debris contains lead, known to the State of California to cause cancer, birth defects or other reproductive harm.",MS80
https://dpk3n3gg92jwt.cloudfront.net/domains/altra.warnerelectric/images/GEN2-EM30p40-L7514HR.jpg,Warner Electric 5370-273-214 Clutch Brake UM-180-1020 90V GEN2,Warner Electric,2266531,"UniModules offer the ultimate in Clutch/ Brake performance and convenience. UniModules offer the same performance as EM’s without the assembly required. Completely pre-assembled one-piece clutch and clutch/brake packages in five sizes. Can be motor or reducer mounted or used as a separate drive unit powered by a prime mover. Pre-assembled, pre-aligned, and preburnished at the factory for rated torque directly out-of-the-box.","""Type""=>""UM"", ""Model Size""=>""180"", ""Voltage D.C.""=>""90"", ""Configuration""=>""1020""",5370-273-214
https://dpk3n3gg92jwt.cloudfront.net/domains/altra.warnerelectric/images/CBC1601N_HR.jpg,Warner Electric 5371-4 C/B UM210-1020 90V W/CBC-150-1,Warner Electric,401777,"UniModules offer the ultimate in Clutch/ Brake performance and convenience. UniModules offer the same performance as EM’s without the assembly required. Completely pre-assembled one-piece clutch and clutch/brake packages in five sizes. Can be motor or reducer mounted or used as a separate drive unit powered by a prime mover. Pre-assembled, pre-aligned, and preburnished at the factory for rated torque directly out-of-the-box.","UPC:786582066183|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:95|Model:UM-210 w/CBC-150-1|Friction Faces:Standard|Series:UM|Series Name:UniModule|Module Size:210|NEMA Frame:213C/182TC, 215C/184TC |Function:Motor Clutch/Brake w/Pre-Installed Control|Voltage (DC):90|Housing:Open|Input/Output:Hollow Bore/Shaft",5371-4
product_images/40/3760/5W8uq7v.png,DC2776 STEIBER ASSEMBLY RETAINER,Formsprag,403760,"<table class=""description-table""><tbody><tr><th>Model / Part Number</th><td>DC2776</td></tr><tr><th>Inner Race Outer Diameter(in.)</th><td>1.093</td></tr><tr><th>Outer Race Inner Diameter (in.)</th><td>1.749</td></tr><tr><th>Annular Space(in.)</th><td>0.33</td></tr><tr><th>Min Axial Length(in.)</th><td>0.53</td></tr><tr><th>Min Outer Race Outer Dimaeter(in.)</th><td>2.28</td></tr><tr><th>Max Inner Race Inner Diameter(in.)</th><td>0.71</td></tr><tr><th>Lubrication Type</th><td>Oil</td></tr><tr><th>Torque Capacity (lb.ft.)</th><td>88</td></tr><tr><th>Maximum Inner Race Overrunning Speed (rpm)</th><td>6900</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>3400</td></tr><tr><th>Shipping Weight(lbs.)</th><td>0.12</td></tr></tbody></table>","Product Series:DC|Annular Space:0.33|Max. Inner Race RPM:6,900|Max. Outer Race RPM:3,400|Inner Race Outer Diameter:1.093|Max. Inner Race Inner Diameter:0.71|Min. Axial Length:0.53|Min. Outer Race Outer Dimaeter:2.28|Outer Race Inner Diameter:1.749|Lubrication Type:Oil|Shipping Weight:0.120|Torque Capacity:88|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:See our Accessories section for convenient mounting options.|Ordering Part Number(s):DC2776",DC2776
product_images/39/8592/CSK01_e63QhIT.jpg,CSK40 STEIBER CLUTCH,Formsprag,398592,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>CSK40</td></tr><tr><th>Bearing Series</th><td>N/A</td></tr><tr><th>Bore(in.)</th><td>1.570</td></tr><tr><th>Keyway in Bore(in.)</th><td>None</td></tr><tr><th>Keyway on Outer Race</th><td>None</td></tr><tr><th>Lubrication Type</th><td>GREASE</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>240</td></tr><tr><th>Maximum Inner Race Overrunning Speed(rpm)</th><td>3000</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>3000</td></tr><tr><th>Ball Bearing Rating Dynamic(lbs.)</th><td>3496.5</td></tr><tr><th>Ball Bearing Rating Static(lbs.)</th><td>2756.25</td></tr><tr><th>Roller Bearing Rating Dynamic(lbs.)</th><td>N/A</td></tr><tr><th>Roller Bearing Rating Static(lbs.)</th><td>N/A</td></tr><tr><th>Resistance After Run-in (lb.in.)</th><td>6.20</td></tr><tr><th>Shipping Weight (lbs.)</th><td>1.10</td></tr></tbody></table>","Part Number(s):CSK40|Product Series:CSK|Max. Inner Race RPM:3,000|Ball Bearing Rating Dynamic:3,496.50|Max. Outer Race RPM:3,000|Ball Bearing Rating Static:2,756.25|Bore:1.570|Keyway in Bore:None|Keyway on Outer Race:None|Resistance After Run In:6.20|Lubrication Type:Grease|Shipping Weight:1.100|Torque Capacity:240|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.",CSK40
product_images/39/8693/GFR_F2_spec_YCD5ZxM.jpg,GFR25 STIEBER CLUTCH ASSY.,Formsprag,398693,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>GFR25</td></tr><tr><th>Bore (in.)</th><td>0.980</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN 6885.1</td></tr><tr><th>Lubrication Type</th><td> OIL </td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>213</td></tr><tr><th>Maximum Inner Race Overrunning Speed (rpm)</th><td>2100</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>4500</td></tr><tr><th>Resistance After Run-in(lb.in.)</th><td>N/R</td></tr><tr><th>Shipping Weight (lbs.)</th><td>3.31</td></tr></tbody></table>","Product Series:GFR|Max. Inner Race RPM:2,100|Max. Outer Race RPM:4,500|Bore:0.980|Keyway in Bore:per DIN 6885.1|Lubrication Type:Oil|Shipping Weight:3.310|Torque Capacity:213|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):GFR25",GFR25
product_images/39/8946/RSBW_rm7ZDM2.jpg,RSBW45 STIEBER CLUTCH,Formsprag,398946,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>RSBW45</td></tr><tr><th>Bore(in.)</th><td>1.77</td></tr><tr><th>Keyseat in Bore(in.)</th><td>N/A</td></tr><tr><th>Lubrication Type / Amt.</th><td>GREASE</td></tr><tr><th>Bore Range Min.(in.)</th><td>N/A</td></tr><tr><th>Bore Range Max.(in.)</th><td>N/A</td></tr><tr><th>Torque Capacity(lb.ft)</th><td>956</td></tr><tr><th>Maximum Overrunning Speed(rpm)</th><td>300</td></tr><tr><th>Resistance After Run-in(lb.ft.)</th><td>N/A</td></tr><tr><th>Shipping Weight(lbs.)</th><td>9.92</td></tr></tbody></table>","Part Number(s):RSBW45|Product Series:RSBW|Family Name:Special Purpose Designs|Bore:1.770|Max. Overrunning Speed:300|Shipping Weight:9.920|Torque Capacity:956|Note:For applications with Multiple Backstops and/or Multiple Drive Pulleys, please verify your selection with the Formsprag Clutch factory.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Lubrication Type:Grease",RSBW45
product_images/39/9189/OC_AS_chUJyr8.jpg,AS25 STIEBER CLUTCH ASSEMBLY,Formsprag,399189,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>AS25</td></tr><tr><th>Bore(in.)</th><td>0.980</td></tr><tr><th>Keyway</th><td>DIN6885.3</td></tr><tr><th>Lubrication Type</th><td>Oil</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>41</td></tr><tr><th>Maximum Inner Race Overrunning Speed (rpm)</th><td>1900</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>2900</td></tr><tr><th>Resistance After Run-in (lb.in.)</th><td>2.12</td></tr><tr><th>Shipping Weight(lbs.)</th><td>0.31</td></tr></tbody></table>","Part Number(s):AS25|Product Series:AS|Family Name:External Bearing Required Designs|Max. Inner Race RPM:1,900|Max. Outer Race RPM:2,900|Bore:0.980|Keyway:DIN6885.3|Resistance After Run In:2.12|Lubrication Type:Oil|Shipping Weight:0.310|Torque Capacity:41|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.",AS25
product_images/39/9538/OC_ASNU_d4tu09X.jpg,ASNU50 STIEBER CLUTCH ASSEMBLY,Formsprag,399538,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>ASNU50</td></tr><tr><th>Bore(in.)</th><td>1.970</td></tr><tr><th>Keyway</th><td>DIN6885.3</td></tr><tr><th>Lubrication Type</th><td>Oil</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>748</td></tr><tr><th>Maximum Inner Race Overrunning Speed (rpm)</th><td>850</td></tr><tr><th>Maximum Outer Race Overrunning Speed(rpm)</th><td>1350</td></tr><tr><th>Resistance After Run-in (lb.in.)</th><td>48.68</td></tr><tr><th>Shipping Weight(lbs.)</th><td>3.84</td></tr></tbody></table>","Part Number(s):ASNU50|Product Series:ASNU|Family Name:External Bearing Required Designs|Max. Inner Race RPM:850|Max. Outer Race RPM:1,350|Bore:1.970|Keyway:DIN6885.3|Resistance After Run In:48.68|Lubrication Type:Oil|Shipping Weight:3.840|Torque Capacity:748|Runout Requirements:Check the Runout Requirements for this unit as listed on the Dimensions Sheet before making your final selection.|Indexing Application Caution:Formsprag Clutch recommends the use of our HPI series for indexing rates in excess of 150 strokes per minute or indexing angles in excess of 90 degrees.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.",ASNU50
product_images/39/9982/RINZ_G5G5_okxRGJX.jpg,RIZ130 STIEBER,Formsprag,399982,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>RIZ130</td></tr><tr><th>Bore (in.)</th><td>5.12</td></tr><tr><th>Keyway in Bore(in.)</th><td>per DIN6885.1</td></tr><tr><th>Lubrication Type</th><td>GREASE</td></tr><tr><th>Torque Capacity(lb.ft.)</th><td>12454</td></tr><tr><th>Maximum Inner Race Overrunning Speed(rpm)</th><td>2400</td></tr><tr><th>Maximum Drive Speed (rpm)</th><td>180</td></tr><tr><th>Sprag Lift-off Speed(rpm)</th><td>415</td></tr><tr><th>Shipping Weight (lbs.)</th><td>154.32</td></tr></tbody></table>","Product Series:RIZ|Family Name:RIZ|Max. Inner Race RPM:2,400|Bore:5.120|Max Driving Speed:180|Sprag Lift-off Speed:415|Keyway in Bore:per DIN6885.1|Lubrication Type:Grease|Shipping Weight:154.320|Torque Capacity:11623|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Ordering Part Number(s):RIZ130",RIZ130
product_images/39/9732/Warner Electric 5371-271-003_tdovMUZ.jpg,Warner Electric 5371-271-003 CLUTCH UM-210-1040 90V,Warner Electric,399732,"UniModules offer the ultimate in Clutch/ Brake performance and convenience. UniModules offer the same performance as EM’s without the assembly required. Completely pre-assembled one-piece clutch and clutch/brake packages in five sizes. Can be motor or reducer mounted or used as a separate drive unit powered by a prime mover. Pre-assembled, pre-aligned, and preburnished at the factory for rated torque directly out-of-the-box.","""Voltage DC""=>""90 V""",5371-271-003
product_images/40/0471/RSBW_zkh6Htj.jpg,RSBW50 STIEBER CLUTCH,Formsprag,400471,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>RSBW50</td></tr><tr><th>Bore(in.)</th><td>1.97</td></tr><tr><th>Keyseat in Bore(in.)</th><td>N/A</td></tr><tr><th>Lubrication Type / Amt.</th><td>GREASE</td></tr><tr><th>Bore Range Min.(in.)</th><td>N/A</td></tr><tr><th>Bore Range Max.(in.)</th><td>N/A</td></tr><tr><th>Torque Capacity(lb.ft)</th><td>956</td></tr><tr><th>Maximum Overrunning Speed(rpm)</th><td>300</td></tr><tr><th>Resistance After Run-in(lb.ft.)</th><td>N/A</td></tr><tr><th>Shipping Weight(lbs.)</th><td>9.92</td></tr></tbody></table>","Part Number(s):RSBW50|Product Series:RSBW|Family Name:Special Purpose Designs|Bore:1.970|Max. Overrunning Speed:300|Shipping Weight:9.920|Torque Capacity:956|Note:For applications with Multiple Backstops and/or Multiple Drive Pulleys, please verify your selection with the Formsprag Clutch factory.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Lubrication Type:Grease",RSBW50
product_images/40/1337/EUM1020_1040.gif,Warner Electric 5371-273-084 Clutch Brake EUM-215-1020 90V,Warner Electric,401337,"The Enclosed UniModule (EUM) packages the hardworking components from EM and UM products into a totally enclosed housing. This rugged housing keeps wear particles in and contaminants out and provides quiet operation. Pre-aligned at the factory, and pre-burnished for rated torque directly out-of-box.",UPC:786582747891|Family Name:Packaged NEMA C-faced|Unit Of Measure:English|Torque:95|Model:EUM-215-1020|Friction Faces:Standard|Series:EUM|Series Name:Enclosed UniModule|Module Size:215|NEMA Frame:213TC/215TC|Function:Motor Clutch/Brake|Voltage (DC):90|Housing:Enclosed|Input/Output:Hollow Bore/Shaft,5371-273-084
product_images/40/1872/RSBW_wziIH1Q.jpg,RSBW80 STIEBER CLUTCH,Formsprag,401872,"<table class=""description-table""><tbody><tr><th>Model Number</th><td>RSBW80</td></tr><tr><th>Bore(in.)</th><td>3.15</td></tr><tr><th>Keyseat in Bore(in.)</th><td>N/A</td></tr><tr><th>Lubrication Type / Amt.</th><td>GREASE</td></tr><tr><th>Bore Range Min.(in.)</th><td>N/A</td></tr><tr><th>Bore Range Max.(in.)</th><td>N/A</td></tr><tr><th>Torque Capacity(lb.ft)</th><td>3598</td></tr><tr><th>Maximum Overrunning Speed(rpm)</th><td>200</td></tr><tr><th>Resistance After Run-in(lb.ft.)</th><td>N/A</td></tr><tr><th>Shipping Weight(lbs.)</th><td>21.83</td></tr></tbody></table>","Part Number(s):RSBW80|Product Series:RSBW|Family Name:Special Purpose Designs|Bore:3.150|Max. Overrunning Speed:200|Shipping Weight:21.830|Torque Capacity:3598|Note:For applications with Multiple Backstops and/or Multiple Drive Pulleys, please verify your selection with the Formsprag Clutch factory.|Product Mounting:Contact Formsprag Clutch Application Engineering for Vertical Mounting.|Product Mounting Addtl:See our Accessories section for convenient mounting options.|Lubrication Type:Grease",RSBW80
