id,catalog_number,attributes
339035,5S15MM,"UPC:698672645102|Material Type:Sintered Carbon Steel|Coupling Size:5|Bore Size (Metric):15|Bore Tolerance:+.0005 to +.0015|Component Weight:1.1|Component WR2:0.0089|Keyseat Size:5 X 2.3 |Keyseat Size:5 x 2.3|Length Through Bore (C):1.343750|Max RPM:7,600|Maximum Angular Gap Misalignment:0.056|Maximum Angular Misalignment:1 Degree|Maximum Parallel Misalignment:0.015|Outside Diameter (D):3.250000|Product Family:Sure-Flex Type S, BTS Flange|Set Screw Distance (S):0.250000|Product Description:5S x 15mm BTS Flange|Setscrew Length:8|Setscrew Size, Location:M8 x 1.25, One over KS and @ 90 Degrees|Setscrew Torque Requirement:13|SF Flange Length (T):0.593750|SF Hub Diameter (H):1.875000|SF Hub Length (E):0.453125"
339039,SF234,"UPC:698672701877|Bore (English):2 3/4|Design:Standard|Hardware:Inch Series|Keyway:Shallow|Mounting:Std or Rev|Rating:11,000|Size:SF|Weight:2.2"
339075,N414,"UPC:698672704151|Bore (English):4 1/4|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:150,000|Size:N|Weight:68"
339107,WE10H11516,"UPC:698672153072|Material Type:Low Carbon Steel|Coupling Size:WE10|Bore Size (English):1.937500|Bore Tolerance:+.0005 to +.0015|Component Weight:2.6|Keyseat Size:1/2 X 1/4|Length Through Bore (C):1.88|Max RPM:7,500|Outside Diameter (B):3.65|Product Family:Dura-Flex BTS Hubs|Set Screw Distance (S):0.530|Product Description:WE10 x 1-15/16 BTS Hub|Setscrew Length:0.375000|Setscrew Size:3/8-16 UNC-2B|Setscrew Torque Requirement:23"
341608,SK1316,"UPC:698672701105|Bore (English):1 3/16|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Std or Rev|Rating:7,000|Size:SK|Weight:3.2"
341612,TL3535214,"UPC:698672170406|Bore (English):2 1/4|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:44,800|Size:3535|Weight:12.4"
341604,L05014MMNK,"UPC:698672044394|Material Type:Sinter  Carbon Steel|Coupling Size:L050|Bore Size (Metric):14|Bore Tolerance:+.016MM/.034MM|Component Weight:0.1|Keyseat:No Keyseat|L Dimension:1.06|LTB Dimension:0.63|Max RPM:18,000|OD, Dimension:1.08|Product Family:L-Jaw  Hub|S Dimension:0.310|Product Description:L050 X 14mm No KW|Setscrew Length:0.250000|Setscrew Size:1/4-20 UNC"
341640,TL2525118,"UPC:698672169523|Bore (English):1 1/8|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:11,300|Size:2525|Weight:4.6"
341644,L11022MM,"UPC:698672049085|Material Type:Sinter  Carbon Steel|Coupling Size:L110|Bore Size (Metric):22|Bore Tolerance:+.020MM/.041MM|Component Weight:3|H.D. Dimension:3.33|Keyseat:6MM X 2.8MM|LTB Dimension:1.69|Max RPM:5,000|OD, Dimension:3.33|Product Family:L-Jaw  Hub|S Dimension:0.750|Product Description:L110 X 22mm|Setscrew Length:0.625000|Setscrew Size:3/8-16 UNC - 2B"
341624,WE20HS238,"UPC:698672153577|Material Type:Low Carbon Steel|Coupling Size:WE20|Bore Size (English):2.375000|Bore Tolerance:+.0005 to +.0020|Component Weight:4.4|Keyseat Size:5/8 X 5/16|Length Through Bore (C):2.06|Max RPM:6,600|Outside Diameter (B):4.48|Product Family:Dura-Flex BTS Hubs|Set Screw Distance (S):0.530|Product Description:WE20 x 2-3/8 BTS Hub|Setscrew Length:0.375000|Setscrew Size:1/2-13 UNC-2B|Setscrew Torque Requirement:50"
341683,SF30MM,"UPC:698672705448|Bore (Metric):30|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Std or Rev|Rating:11,000|Size:SF|Weight:4.6"
341665,M212,"UPC:698672703604|Bore (English):2 1/2|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:125,000|Size:M|Weight:60"
341699,TL12101316,"UPC:698672342216|Bore (English):1 3/16|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:3,600|Size:1210|Weight:0.5"
339198,WE5H1316,"UPC:698672153010|Material Type:Low Carbon Steel|Coupling Size:WE5|Bore Size (English):1.187500|Bore Tolerance:+.0005 to +.0015|Component Weight:2.30|Keyseat Size:1/4 x 1/8|Length Through Bore (C):1.75|Max RPM:7,500|Outside Diameter (B):3.13|Product Family:Dura-Flex BTS Hubs|Set Screw Distance (S):1.125|Product Description:WE5 x 1-3/16 BTS Hub|Setscrew Length:0.750000|Setscrew Size:3/8-16 UNC-2B|Setscrew Torque Requirement:23"
339218,L10012NK,"UPC:698672047777|Material Type:Sinter  Carbon Steel|Coupling Size:L100|Bore Size (English):0.500000|Bore Tolerance:+.0005 to +.0015|Component Weight:1.5|H.D. Dimension:5.53|Keyseat:No Keyseat|LTB Dimension:1.38|Max RPM:7,000|OD, Dimension:2.53|Product Family:L-Jaw  Hub|S Dimension:0.520|Product Description:L100 X 1/2 No KW|Setscrew Length:0.375000|Setscrew Size:5/16-18 UNC - 2B"
339259,J134,"UPC:698672703086|Bore (English):1 3/4|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Std or Rev|Rating:55,000|Size:J|Weight:27"
339276,TL3535318,"UPC:698672170635|Bore (English):3 1/8|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:44,800|Size:3535|Weight:9.2"
339288,TL3020138,"UPC:698672169790|Bore (English):1 3/8|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:24,000|Size:3020|Weight:6.1"
339300,WE40H278,"UPC:698672118217|Material Type:Low Carbon Steel|Coupling Size:WE40|Bore Size (English):2.875000|Bore Tolerance:+.0005 to +.0020|Component Weight:14.8|Keyseat Size:3/4 X 3/8|Length Through Bore (C):2.50|Max RPM:5,000|Maximum Angular Misalignment:3º|Outside Diameter (B):6.63|Product Family:Dura-Flex BTS Hubs|Set Screw Distance (S):0.530|Product Description:WE40 x 2-7/8 BTS Hub|Setscrew Length:1.000000|Setscrew Size:5/8-11UNC-2B|Setscrew Torque Requirement:100|Torque Rating:5500"
339324,SFM35MM,"UPC:698672009836|Bore (Metric):35|Design:Standard|Hardware:Metric Series|Keyway:Standard|Mounting:Std or Rev|Rating:1,243|Size:SFM|Weight:4.4"
341711,TL2525218,"UPC:698672169639|Bore (English):2 1/8|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:11,300|Size:2525|Weight:2.9"
341975,P6814M115,"UPC:698672592147|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):115|Bushing:J|F, Face width:5.25|Hub Location (K):1.00|Inertia WR2:12.500|Inside Diameter:10.00|Number Of Teeth:68|OD, Outside Diameter:11.82|Pitch Diameter:11.93|Pitch:14mm|RPM Upper Limit:2,120|Weight:84|Inertia WR2:12.50"
342031,P648M85,"UPC:698672581165|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):85|Bushing:SF|F, Face width:3.75|Hub Location (K):1.25|Inertia WR2:0.590|Inside Diameter:5.38|Number Of Teeth:64|OD, Outside Diameter:6.36|Pitch Diameter:6.42|Pitch:8mm|RPM Upper Limit:3,930|Weight:12.3|Inertia WR2:0.59"
342039,P4014M115,"UPC:698672592499|Product Family:Synchronous Plus|Material Type:DI|Belt Width (Metric):115|Bushing:FL|F, Face width:5.25|Hub Location (K):0.00|Inertia WR2:1.370|Inside Diameter:4.88|Number Of Teeth:40|OD, Outside Diameter:6.91|Pitch Diameter:7.02|Pitch:14mm|RPM Upper Limit:5,530|Weight:25|Inertia WR2:1.37"
342047,P685M15,"UPC:698672585231|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):15|Bushing:SDS|F, Face width:0.89|Hub Location (K):0.14|Inertia WR2:0.030|Inside Diameter:3.50|Number Of Teeth:68|OD, Outside Diameter:4.22|Pitch Diameter:4.26|Pitch:5mm|RPM Upper Limit:5,930|Weight:1.7|Inertia WR2:0.03"
342071,P11214M170,"UPC:698672590785|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):170|Bushing:M|F, Face width:7.38|Hub Location (K):1.44|Inertia WR2:56.700|Inside Diameter:18.25|Number Of Teeth:112|OD, Outside Diameter:19.54|Pitch Diameter:19.65|Pitch:14mm|RPM Upper Limit:1,280|Weight:158|Inertia WR2:56.70"
342087,P6014M40,"UPC:698672592062|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):40|Bushing:E|F, Face width:2.13|Hub Location (K):0.25|Inertia WR2:3.460|Inside Diameter:8.50|Number Of Teeth:60|OD, Outside Diameter:10.42|Pitch Diameter:10.53|Pitch:14mm|RPM Upper Limit:2,400|Weight:33|Inertia WR2:3.46"
342091,P3214M85,"Product Family:Synchronous Plus|Material Type:DI|Belt Width (Metric):85|Bushing:EL|F, Face width:4.00|Hub Location (K):0.00|Inertia WR2:0.350|Inside Diameter:3.94|Number Of Teeth:32|OD, Outside Diameter:5.50|Pitch Diameter:5.61|Pitch:14mm|RPM Upper Limit:6,940|Weight:10.0|Inertia WR2:0.35"
339375,WS51516,"UPC:698672029322|Bore (English):5 15/16|Design:Short|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:375,000|Size:WS|Weight:148"
339353,MS5716,"UPC:698672028370|Bore (English):5 7/16|Design:Short|Hardware:Inch Series|Keyway:Shallow|Mounting:Standard|Rating:125,000|Size:MS|Weight:15.8"
339358,P534,"UPC:698672704793|Bore (English):5 3/4|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:250,000|Size:P|Weight:98"
339387,PS51516,"UPC:698672028899|Bore (English):5 15/16|Design:Short|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:250,000|Size:PS|Weight:63"
339383,8S45MM,"UPC:698672645461|Material Type:High Strength cast iron|Coupling Size:8|Bore Size (Metric):45|Bore Tolerance:+.0005 to +.0015|Component Weight:4.4|Component WR2:0.1041|Keyseat Size:14 X 3.8 |Keyseat Size:14 x 3.8|Length Through Bore (C):2.093750|Max RPM:4,500|Maximum Angular Gap Misalignment:0.094 with EPDM/Neoprene Sleeves and 0.025 with Hytrel Sleeves|Maximum Angular Misalignment:1 Degree with EPDM/Neoprene Sleeves and 1/4 Degree with Hytrel Sleeves|Maximum Parallel Misalignment:0.020 with EPDM/Neoprene Sleeves and 0.015 with Hytrel Sleeves|Outside Diameter (D):5.450000|Product Family:Sure-Flex Type S, BTS Flange|Set Screw Distance (S):0.375000|Product Description:8S x 45mm BTS Flange|Setscrew Length:10|Setscrew Size, Location:M10 x 1.50, One over KS and @ 90 Degrees|Setscrew Torque Requirement:23|SF Flange Length (T):0.906250|SF Hub Diameter (H):3.250000|SF Hub Length (E):0.750000"
339391,NS6,"UPC:698672028837|Bore (English):6|Design:Short|Hardware:Inch Series|Keyway:Shallow|Mounting:Standard|Rating:150,000|Size:NS|Weight:31"
339427,TL3535134,"Bore (English):1 3/4|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:44,800|Size:3535|Weight:14.1"
339436,FL112,"UPC:698672093996|Bore (English):1 1/2|Design:Flangeless|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:45,000|Size:FL|Weight:7.8"
342139,P7214M40,"UPC:698672590594|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):40|Bushing:E|F, Face width:2.13|Hub Location (K):0.25|Inertia WR2:5.100|Inside Diameter:10.69|Number Of Teeth:72|OD, Outside Diameter:12.52|Pitch Diameter:12.63|Pitch:14mm|RPM Upper Limit:2,000|Weight:31|Inertia WR2:5.10"
342163,P685M25,"UPC:698672585248|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):25|Bushing:SDS|F, Face width:1.28|Hub Location (K):0.53|Inertia WR2:0.050|Inside Diameter:3.50|Number Of Teeth:68|OD, Outside Diameter:4.22|Pitch Diameter:4.26|Pitch:5mm|RPM Upper Limit:5,930|Weight:2.4|Inertia WR2:0.05"
342143,P348M20,"UPC:698672580168|Product Family:Synchronous Plus|Material Type:DI|Belt Width (Metric):20|Bushing:SH|F, Face width:1.13|Hub Location (K):0.31|Inertia WR2:0.010|Inside Diameter:2.75|Number Of Teeth:34|OD, Outside Diameter:3.36|Pitch Diameter:3.41|Pitch:8mm|RPM Upper Limit:11,380|Weight:1.3|Inertia WR2:0.01"
342155,P388M85,"UPC:698672580960|Product Family:Synchronous Plus|Material Type:DI|Belt Width (Metric):85|Bushing:SKL|F, Face width:3.75|Hub Location (K):0.00|Inertia WR2:0.060|Inside Diameter:2.88|Number Of Teeth:38|OD, Outside Diameter:3.76|Pitch Diameter:3.81|Pitch:8mm|RPM Upper Limit:10,170|Weight:3.9|Inertia WR2:0.06"
342199,P5614M55,"UPC:698672590501|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):55|Bushing:E|F, Face width:2.75|Hub Location (K):0.56|Inertia WR2:3.050|Inside Diameter:7.88|Number Of Teeth:56|OD, Outside Diameter:9.72|Pitch Diameter:9.83|Pitch:14mm|RPM Upper Limit:2,580|Weight:32|Inertia WR2:3.05"
342215,P21614M55,"UPC:698672590952|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):55|Bushing:F|F, Face width:2.75|Hub Location (K):0.13|Inertia WR2:234.000|Inside Diameter:36.38|Number Of Teeth:216|OD, Outside Diameter:37.79|Pitch Diameter:37.90|Pitch:14mm|RPM Upper Limit:670|Weight:158|Inertia WR2:234.00"
342219,P21614M115,"UPC:698672590938|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):115|Bushing:M|F, Face width:5.25|Hub Location (K):0.06|Inertia WR2:416.000|Inside Diameter:36.38|Number Of Teeth:216|OD, Outside Diameter:37.79|Pitch Diameter:37.90|Pitch:14mm|RPM Upper Limit:670|Weight:304|Inertia WR2:416.00"
342255,P808M20,"UPC:698672580526|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):20|Bushing:SDS|F, Face width:1.13|Hub Location (K):0.38|Inertia WR2:0.460|Inside Diameter:6.90|Number Of Teeth:80|OD, Outside Diameter:7.97|Pitch Diameter:8.02|Pitch:8mm|RPM Upper Limit:3,140|Weight:7.4|Inertia WR2:0.46"
342263,P19214M170,"UPC:698672590914|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):170|Bushing:M|F, Face width:7.38|Hub Location (K):1.44|Inertia WR2:380.000|Inside Diameter:32.25|Number Of Teeth:192|OD, Outside Diameter:33.58|Pitch Diameter:33.69|Pitch:14mm|RPM Upper Limit:750|Weight:337|Inertia WR2:380.00"
342275,P725M25,"UPC:698672585262|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):25|Bushing:SDS|F, Face width:1.28|Hub Location (K):0.53|Inertia WR2:0.060|Inside Diameter:3.75|Number Of Teeth:72|OD, Outside Diameter:4.47|Pitch Diameter:4.51|Pitch:5mm|RPM Upper Limit:5,600|Weight:2.7|Inertia WR2:0.06"
342319,P16814M115,"UPC:698672590860|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):115|Bushing:M|F, Face width:5.25|Hub Location (K):0.06|Inertia WR2:162.000|Inside Diameter:28.09|Number Of Teeth:168|OD, Outside Diameter:29.37|Pitch Diameter:29.48|Pitch:14mm|RPM Upper Limit:860|Weight:214|Inertia WR2:162.00"
342287,P388M30,"Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):30|Bushing:SH|F, Face width:1.50|Hub Location (K):0.69|Inertia WR2:0.030|Inside Diameter:2.97|Number Of Teeth:38|OD, Outside Diameter:3.76|Pitch Diameter:3.81|Pitch:8mm|RPM Upper Limit:6,660|Weight:2.2|Inertia WR2:0.03"
342323,P19214M55,"UPC:698672590884|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):55|Bushing:F|F, Face width:2.75|Hub Location (K):0.13|Inertia WR2:140.000|Inside Diameter:32.38|Number Of Teeth:192|OD, Outside Diameter:33.58|Pitch Diameter:33.69|Pitch:14mm|RPM Upper Limit:750|Weight:123|Inertia WR2:140.00"
342331,P348M85,"UPC:698672580885|Product Family:Synchronous Plus|Material Type:CI|Belt Width (Metric):85|Bushing:MPB|F, Face width:3.75|Hub Location (K):-0.75|Inertia WR2:0.080|Number Of Teeth:34|OD, Outside Diameter:3.36|Pitch Diameter:3.41|Pitch:8mm|RPM Upper Limit:7,460|Weight:8.4|Inertia WR2:0.08"
342339,P308M30,"UPC:698672580809|Product Family:Synchronous Plus|Material Type:DI|Belt Width (Metric):30|Bushing:QT|F, Face width:1.50|Hub Location (K):0.00|Inertia WR2:0.010|Inside Diameter:1.57|Number Of Teeth:30|OD, Outside Diameter:2.95|Pitch Diameter:3.01|Pitch:8mm|RPM Upper Limit:12,930|Weight:1.7|Inertia WR2:0.01"
339480,QT14MM,"UPC:698672706186|Bore (Metric):14|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Std or Rev|Rating:1,750|Size:QT|Weight:0.8"
339488,TL2012218,"UPC:698672108737|Bore (English):2 1/8|Design:Standard|Hardware:Inch Series|Keyway:Shallow|Mounting:Standard|Rating:7,150|Size:2012|Weight:0.8"
339553,QTM10MM,UPC:698672005791|Bore (Metric):10|Design:Standard|Hardware:Metric Series|Keyway:Standard|Mounting:Std or Rev|Rating:198|Size:QTM|Weight:0.7
339586,WE70H438,"UPC:698672034685|Material Type:Low Carbon Steel|Coupling Size:WE70|Bore Size (English):4.375000|Bore Tolerance:+.0005 to +.0020|Component Weight:31.8|Keyseat Size:1 X 1/2|Length Through Bore (C):3.62|Max RPM:3,600|Outside Diameter (B):9.25|Product Family:Dura-Flex BTS Hubs|Set Screw Distance (S):0.750|Product Description:WE70 x 4-3/8 BTS Hub|Setscrew Length:0.750000|Setscrew Size:3/4-10UNC-2B|Setscrew Torque Requirement:167"
339595,3J12MM,"UPC:698672036245|Material Type:Sintered  Carbon Steel|Coupling Size:3|Bore Size (Metric):12|Bore Tolerance:+.0005 to +.0015|Component Weight:0.3|Component WR2:0.0008|Keyseat Size:4 X 1.80 |Keyseat Size:4 x 1.80|Length Through Bore (C):0.796875|Max RPM:9,200|Maximum Angular Gap Misalignment:0.035|Maximum Angular Misalignment:1 Degree|Maximum Parallel Misalignment:0.010|Outside Diameter (D):2.062500|Product Family:Sure-Flex Type J BTS Flange|Set Screw Distance (S):0.187500|Product Description:3J x 12mm BTS Flange|Setscrew Length:0.375000|Setscrew Size, Location:1/4-20 UNC, One over KS and @ 90 Degrees|Setscrew Torque Requirement:3|SF Flange Length (T):0.390625|SF Hub Diameter (H):1.500000|SF Hub Length (E):0.406250"
339623,TL302011316,"UPC:698672169738|Bore (English):1 13/16|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:24,000|Size:3020|Weight:5.4"
339619,9S24MM,"UPC:698672154345|Material Type:High Strength cast iron|Coupling Size:9|Bore Size (Metric):24|Bore Tolerance:+.0005 to +.0015|Component Weight:6.8|Component WR2:0.2170|Keyseat Size:8 X 3.3 |Keyseat Size:8 x 3.3|Length Through Bore (C):2.406250|Max RPM:3,750|Maximum Angular Gap Misalignment:0.109 with EPDM/Neoprene Sleeves and 0.028 with Hytrel Sleeves|Maximum Angular Misalignment:1 Degree with EPDM/Neoprene Sleeves and 1/4 Degree with Hytrel Sleeves|Maximum Parallel Misalignment:0.025 with EPDM/Neoprene Sleeves and 0.017 with Hytrel Sleeves|Outside Diameter (D):6.350000|Product Family:Sure-Flex Type S, BTS Flange|Set Screw Distance (S):0.375000|Product Description:9S x 24mm BTS Flange|Setscrew Length:10|Setscrew Size, Location:M10 x 1.50, One over KS and @ 90 Degrees|Setscrew Torque Requirement:23|SF Flange Length (T):1.031250|SF Hub Diameter (H):3.625000|SF Hub Length (E):0.781250"
339640,WE4H112,"UPC:698672118262|Material Type:Low Carbon Steel|Coupling Size:WE4|Bore Size (English):1.500000|Bore Tolerance:+.0005 to +.0015|Component Weight:1.00|Keyseat Size:3/8 x 3/16|Length Through Bore (C):1.69|Max RPM:7,500|Maximum Angular Misalignment:4º|Outside Diameter (B):2.60|Product Family:Dura-Flex BTS Hubs|Set Screw Distance (S):1.062|Product Description:WE4 x 1-1/2 BTS Hub|Setscrew Length:0.312500|Setscrew Size:5/16-18 UNC-2B|Setscrew Torque Requirement:14|Torque Rating:550"
339615,WES40,"UPC:698672118903|Material Type:Polyether Urethane|Coupling Size:WE40|Capscrew Torque Requirement:30 (Must use TB Wood's Capscrews)|Capscrews:3/8-16 UNC x 5/8|Component Weight:11.50|HP Rating 100 RPM:8.9|HP Rating 1150 RPM:100.0|HP Rating 1200 RPM:105.0|HP Rating 1750 RPM:153.0|HP Rating 1800 RPM:157.0|HP Rating 300 RPM:26.0|HP Rating 3450 RPM:301.0|HP Rating 3600 RPM:301.0|HP Rating 50 RPM:4.4|HP Rating 690 RPM:60.0|HP Rating 870 RPM:76.0|Insert Design:Spacer|Max RPM:3,600|Maximum Angular Misalignment:3º|Maximum Parallel Misalignment:3/32|Outside Diameter (D):9.71|Product Family:Dura-Flex Element|Product Description:Spacer Two Piece Element|Stiffness:65,200|Temperature Rating:- 40Fº to 200Fº|Torque Rating:5500|Width (L):9.35"
339652,WE30HMTL,"UPC:698672083294|Material Type:Low Carbon Steel|Coupling Size:WE30|Bushing Size:TL2012|Component Weight:6.2|Length Through Bore (H):32|Max RPM:5,800|Outside Diameter (B):138.00|Product Family:Dura-Flex Taper-Lock Hub|Product Description:WE30 x Metric Taper-Lock Hub"
339656,AL100114,"UPC:698672038683|Material Type:Aluminum|Coupling Size:AL100|Bore Size (English):1.250000|Bore Tolerance:+.0005 to +.0015|Component Weight:0.6|Keyseat:1/4 X 1/8|L Dimension:2.02|LTB Dimension:2.02|Max RPM:7,000|OD, Dimension:2.53|Product Family:L-Jaw  Hub|S Dimension:0.440|Product Description:AL100 X 1-1/4|Setscrew Length:0.375000|Setscrew Size:5/16-18NC"
339680,TL161511116,"UPC:698672107778|Bore (English):1 11/16|Design:Standard|Hardware:Inch Series|Keyway:Shallow|Mounting:Standard|Rating:4,300|Size:1615|Weight:0.5"
339672,AL09578,"UPC:698672038065|Material Type:Aluminum|Coupling Size:AL095|Bore Size (English):0.875000|Bore Tolerance:+.0005 to +.0015|Component Weight:0.4|Keyseat:3/16 X 3/32|L Dimension:1.46|LTB Dimension:1.46|Max RPM:9,000|OD, Dimension:2.13|Product Family:L-Jaw  Hub|S Dimension:0.440|Product Description:AL095 X 7/8|Setscrew Length:0.375000|Setscrew Size:5/16-18NC"
339728,AL07578,"UPC:698672037419|Material Type:Aluminum|Coupling Size:AL075|Bore Size (English):0.875000|Bore Tolerance:+.0005 to +.0015|Component Weight:0.2|Keyseat:3/16 X 3/32|L Dimension:1.26|LTB Dimension:1.26|Max RPM:11,000|OD, Dimension:1.75|Product Family:L-Jaw  Hub|S Dimension:0.310|Product Description:AL075 X 7/8|Setscrew Length:0.375000|Setscrew Size:1/4-20NC"
339756,P434,"UPC:698672704649|Bore (English):4 3/4|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:250,000|Size:P|Weight:114"
339724,F358,"UPC:698672702966|Bore (English):3 5/8|Design:Standard|Hardware:Inch Series|Keyway:Shallow|Mounting:Std or Rev|Rating:40,000|Size:F|Weight:9.4"
339748,9S212,"UPC:698672640817|Material Type:High Strength cast iron|Coupling Size:9|Bore Size (English):2.500000|Bore Tolerance:+.0005 to +.0020|Component Weight:6.8|Component WR2:0.2046|Keyseat Size:5/8 X 5/16|Length Through Bore (C):2.406250|Max RPM:3,750|Maximum Angular Gap Misalignment:0.109 with EPDM/Neoprene Sleeves and 0.028 with Hytrel Sleeves|Maximum Angular Misalignment:1 Degree with EPDM/Neoprene Sleeves and 1/4 Degree with Hytrel Sleeves|Maximum Parallel Misalignment:0.025 with EPDM/Neoprene Sleeves and 0.017 with Hytrel Sleeves|Outside Diameter (D):6.350000|Product Family:Sure-Flex Type S, BTS Flange|Set Screw Distance (S):0.375000|Product Description:9S x 2-1/2'' BTS Flange|Setscrew Length:0.375000|Setscrew Size, Location:3/8-16 UNC, One over KS and @ 90 Degrees|Setscrew Torque Requirement:23|SF Flange Length (T):1.031250|SF Hub Diameter (H):3.625000|SF Hub Length (E):0.781250"
339760,F112,"UPC:698672702553|Bore (English):1 1/2|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Std or Rev|Rating:40,000|Size:F|Weight:16.9"
339820,SKMMPB,UPC:698672008952|Bore (Metric):15|Design:Standard|Hardware:Metric Series|Keyway:No Keyway|Mounting:Std or Rev|Rating:791|Size:SKM|Weight:3.8
339844,L150U,"UPC:698672000260|Material Type:Urethane, Blue|Coupling Size:L150|Center Hole:Solid|OD, Dimension:3.73|Product Family:L-Jaw  Spider|Product Description:L150U Urethane Spider|T Thickness:0.875"
339852,PS41516MPB,"UPC:698672197502|Bore (English):4 15/16|Design:Short|Hardware:Inch Series|Keyway:No Keyway|Mounting:Standard|Rating:250,000|Size:PS|Weight:78"
339876,L07034,"UPC:698672110334|Material Type:Sinter  Carbon Steel|Coupling Size:L070|Bore Size (English):0.750000|Bore Tolerance:+.0005 to +.0015|Component Weight:0.2|Keyseat:3/16 X 3/32|L Dimension:1.21|LTB Dimension:0.75|Max RPM:14,000|OD, Dimension:1.36|Product Family:L-Jaw  Hub|S Dimension:0.380|Product Description:L070 X 3/4|Setscrew Length:0.250000|Setscrew Size:1/4-20 UNC - 2B"
339939,SHM14MM,UPC:698672007122|Bore (Metric):14|Design:Standard|Hardware:Metric Series|Keyway:Standard|Mounting:Std or Rev|Rating:395|Size:SHM|Weight:1.1
339927,SHM20MM,UPC:698672007207|Bore (Metric):20|Design:Standard|Hardware:Metric Series|Keyway:Standard|Mounting:Std or Rev|Rating:395|Size:SHM|Weight:1.0
339999,TL25251716,"UPC:698672169585|Bore (English):1 7/16|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:11,300|Size:2525|Weight:4.2"
340007,TL16151516,"UPC:698672108232|Bore (English):1 5/16|Design:Standard|Hardware:Inch Series|Keyway:Standard|Mounting:Standard|Rating:4,300|Size:1615|Weight:0.8"
339995,SH1716,"UPC:698672700320|Bore (English):1 7/16|Design:Standard|Hardware:Inch Series|Keyway:Shallow|Mounting:Std or Rev|Rating:3,500|Size:SH|Weight:0.7"
340015,SFM42MM,"UPC:698672010030|Bore (Metric):42|Design:Standard|Hardware:Metric Series|Keyway:Standard|Mounting:Std or Rev|Rating:1,243|Size:SFM|Weight:4.1"
340035,EM60MM,"UPC:698672011051|Bore (Metric):60|Design:Standard|Hardware:Metric Series|Keyway:Standard|Mounting:Std or Rev|Rating:2,260|Size:EM|Weight:8.1"
340023,WS7,"UPC:698672029575|Bore (English):7|Design:Short|Hardware:Inch Series|Keyway:Shallow|Mounting:Standard|Rating:375,000|Size:WS|Weight:127"
340059,SDM28MM,UPC:698672008686|Bore (Metric):28|Design:Standard|Hardware:Metric Series|Keyway:Standard|Mounting:Std or Rev|Rating:565|Size:SDM|Weight:1.7
340083,SFMMPB,"UPC:698672009546|Bore (Metric):15|Design:Standard|Hardware:Metric Series|Keyway:No Keyway|Mounting:Std or Rev|Rating:1,243|Size:SFM|Weight:5.1"
340096,SKM28MM,UPC:698672009119|Bore (Metric):28|Design:Standard|Hardware:Metric Series|Keyway:Standard|Mounting:Std or Rev|Rating:791|Size:SKM|Weight:3.2
340063,SDM38MM,UPC:698672008822|Bore (Metric):38|Design:Standard|Hardware:Metric Series|Keyway:Standard|Mounting:Std or Rev|Rating:565|Size:SDM|Weight:1.4
