id,catalog_number,attributes
2073103,42374,Base Code:4237|Color:Red|Length:10.80 in.|Width:2.40 in.|Height:2.00 in.|Weight:0.11 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073063,77547,Base Code:7754|Color:Orange|Length:23.6 in.|Width:3.7 in.|Height:4.3 in.|Weight:0.75 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073107,42873,Base Code:4287|Color:Blue|Length:11.00 in.|Width:0.90 in.|Height:2.00 in.|Weight:0.10 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073139,53743,Base Code:5374|Color:Blue|Length:20.50 in.|Width:8.25 in.|Height:2.60 in.|Weight:0.84 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Material:Stainless Steel|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073119,45584,Base Code:4558|Color:Red|Length:10.00 in.|Width:1.60 in.|Height:3.20 in.|Weight:0.41 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073151,6061,Thread:Hygienic (Euro)|Color:White|Length:60 in.|Width:1.3 in.|Weight:1.33 lbs.|Material:Fiberglass|FDA Compliant Material:No|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073183,5380-103-4,Replaces Product Code:53944|Base Code:5380-103-|Color:Red|Length:6.50 in.|Width:3.90 in.|Height:3.90 in.|Weight:0.33 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length1.46 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073203,56806,Base Code:5680|Capacity64 oz.|Color:Yellow|Length:12.8 in.|Width:7.5 in.|Height:6.3 in.|Weight:0.61 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073179,5380-77-3,Replaces Product Code:53923|Base Code:5380-77-|Color:Blue|Length:6.10 in.|Width:3.00 in.|Height:3.00 in.|Weight:0.29 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length0.95 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072911,71254,"Base Code:7125|Color:Red|Length:9.4 in.|Width:3.5 in.|Height:3.4 in.|Weight:0.45 lbs.|Material:Polypropylene, Rubber|Block Material: Polypropylene|Blade Material: Rubber|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C|Autoclavable To:250° F/121° C|Brand:Vikan"
2073199,56802,Base Code:5680|Capacity64 oz.|Color:Green|Length:12.8 in.|Width:7.5 in.|Height:6.3 in.|Weight:0.61 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073207,56855,Base Code:5685|Capacity32 oz.|Color:White|Length:12.5 in.|Width:7.2 in.|Height:4.3 in.|Weight:0.49 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073251,69622,Base Code:6962|Color:Green|Length:0.2 in.|Width:4.3 in.|Height:9.8 in.|Weight:0.18 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073219,64404,Base Code:6440|Color:Red|Length:4.90 in.|Width:1.90 in.|Height:1.50 in.|Weight:0.22 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073135,53705,Base Code:5370|Color:White|Length:19.40 in.|Width:2.50 in.|Height:2.50 in.|Weight:0.20 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length1.06 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073255,69812,Base Code:6981|Color:Green|Length:37.5 in.|Width:10.2 in.|Height:5.9 in.|Weight:2.6 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073279,70416,Base Code:7041|Color:Yellow|Length:10.75 in.|Width:3 in.|Height:3.7 in.|Weight:0.87 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessExtra Stiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073263,70355,Base Code:7035|Color:White|Length:4.40 in.|Width:5.25 in.|Height:5.25 in.|Weight:0.65 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length1.65 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073311,70613,Base Code:7061|Color:Blue|Length:12.2 in.|Width:2.6 in.|Height:4.6 in.|Weight:1.28 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073287,70445,Base Code:7044|Color:White|Length:9.1 in.|Width:2.8 in.|Height:3.7 in.|Weight:0.72 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073291,70454,Base Code:7045|Color:Red|Length:11.8 in.|Width:3.1 in.|Height:4.7 in.|Weight:0.91 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073384,6400MD2,Base Code:6400MD|Capacity32 oz.|Color:MD Green|Length:11.4 in.|Width:4.4 in.|Height:3 in.|Weight:0.53 lbs.|Material:Polypropylene|Additional Material: Semi-Ferrous Additive|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073323,70675,Base Code:7067|Color:White|Length:9.25 in.|Width:2.75 in.|Height:5.5 in.|Weight:0.92 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft/Split|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073400,6982MD4,Base Code:6982MD|Color:MD Red|Length:41.75 in.|Width:13.75 in.|Height:9.25 in.|Weight:5.49 lbs.|Material:Polypropylene|Additional Material: Semi-Ferrous Additive|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073211,29513,Base Code:2951|Thread:Hygienic (Euro)|Color:Blue|Length:26.4 in.|Width:0.9 in.|Weight:0.23 lbs.|Material:Aluminum|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073388,6500MD4,Base Code:6500MD|Capacity82 oz.|Color:MD Red|Length:14.8 in.|Width:7 in.|Height:3.75 in.|Weight:0.87 lbs.|Material:Polypropylene|Additional Material: Semi-Ferrous Additive|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073392,6961MD5,Base Code:6961MD|Color:MD Gray|Length:0.1 in.|Width:3 in.|Height:8.1 in.|Weight:0.13 lbs.|Material:Polypropylene|Additional Material: Semi-Ferrous Additive|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073416,56869,Base Code:5686|Capacity3 Gallons|Color:Black|Length:12.81 in.|Width:12.88 in.|Height:12.5 in.|Weight:2.20 lbs.|Material:Polypropylene|Additional Material: Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073420,45825,Base Code:4582|Color:White|Length:11.00 in.|Width:1.20 in.|Height:3.70 in.|Weight:0.67 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073339,5550303,Base Code:555030|Color:Blue|Length:1.50 in.|Width:0.40 in.|Height:7.30 in.|Weight:0.05 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073452,41953,Base Code:4195|Color:Blue|Length:11.80 in.|Width:0.80 in.|Height:2.80 in.|Weight:0.21 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessExtra Stiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073456,29726,Base Code:2972|Thread:Hygienic (Euro)|Color:Yellow|Length:67 in.|Width:1.25 in.|Weight:1.24 lbs.|Material:Fiberglass|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073436,29724,Base Code:2972|Thread:Hygienic (Euro)|Color:Red|Length:67 in.|Width:1.25 in.|Weight:1.24 lbs.|Material:Fiberglass|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073408,56875,Base Code:5687|Color:White|Length:13.94 in.|Width:12.38 in.|Height:1 in.|Weight:0.56 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073319,70626,Base Code:7062|Color:Yellow|Length:19.1 in.|Width:2.6 in.|Height:4.5 in.|Weight:1.92 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073520,77115,Base Code:7711|Color:White|Length:9.8 in.|Width:3.3 in.|Height:3.9 in.|Weight:0.48 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073552,41696,Base Code:4169|Color:Yellow|Length:12.50 in.|Width:3.90 in.|Height:3.50 in.|Weight:0.58 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073404,6777MD5,Base Code:6777MD|Color:MD Gray|Length:52 in.|Width:5.9 in.|Height:1.4 in.|Weight:3.63 lbs.|Material:Polypropylene|Additional Material: Semi-Ferrous Additive|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073448,31664,Base Code:3166|Color:Red|Length:12.4 in.|Width:1.9 in.|Height:5.5 in.|Weight:0.99 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073428,6961MD3,Base Code:6961MD|Color:MD Blue|Length:0.1 in.|Width:3 in.|Height:8.1 in.|Weight:0.13 lbs.|Material:Polypropylene|Additional Material: Semi-Ferrous Additive|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073496,77644,Replaces Product Code:56024|Base Code:7764|Color:Red|Length:23.6 in.|Width:4.3 in.|Height:4.5 in.|Weight:0.79 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073532,77146,Base Code:7714|Color:Yellow|Length:23.75 in.|Width:1.8 in.|Height:4.3 in.|Weight:0.84 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073476,77536,Replaces Product Code:70826|Base Code:7753|Color:Yellow|Length:19.6 in.|Width:3.7 in.|Height:4.1 in.|Weight:0.64 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073556,69629,Base Code:6962|Color:Black|Length:0.2 in.|Width:4.3 in.|Height:9.8 in.|Weight:0.18 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073568,69593,Base Code:6959|Color:Blue|Width:5.25 in.|Depth:0.31 in.|Height:3.38 in.|Weight:0.09 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073576,6959MD2,Base Code:6959MD|Color:MD Green|Width:5.25 in.|Depth:0.31 in.|Height:3.38 in.|Weight:0.12 lbs.|Material:Polypropylene|Additional Material: Semi-Ferrous Additive|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073564,77147,Base Code:7714|Color:Orange|Length:23.75 in.|Width:1.8 in.|Height:4.3 in.|Weight:0.84 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073468,77522,Replaces Product Code:70802|Base Code:7752|Color:Green|Length:15.75 in.|Width:3.5 in.|Height:4.25 in.|Weight:0.53 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073600,56605,Base Code:5660|Color:White|Length:11.4 in.|Width:13.2 in.|Height:3.5 in.|Weight:0.66 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073536,77314,Base Code:7731|Color:Red|Length:9.9 in.|Width:1 in.|Height:1.7 in.|Weight:0.16 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073612,64007,Base Code:6400|Capacity32 oz.|Color:Orange|Length:11.5 in.|Width:4.3 in.|Height:3 in.|Weight:0.39 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073540,77333,Base Code:7733|Color:Blue|Length:19.7 in.|Width:0.8 in.|Height:1.7 in.|Weight:0.33 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073616,38902,Replaces Product Code:38892|Base Code:3890|Color:Green|Length:7.50 in.|Width:2.50 in.|Height:2.40 in.|Weight:0.48 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073620,38906,Replaces Product Code:38896|Base Code:3890|Color:Yellow|Length:7.50 in.|Width:2.50 in.|Height:2.40 in.|Weight:0.48 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073528,77142,Base Code:7714|Color:Green|Length:23.75 in.|Width:1.8 in.|Height:4.3 in.|Weight:0.84 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073636,41904,Base Code:4190|Color:Red|Length:9.80 in.|Width:2.75 in.|Height:2.60 in.|Weight:0.44 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073628,41826,Base Code:4182|Color:Yellow|Length:15.50 in.|Width:2.75 in.|Height:2.80 in.|Weight:0.53 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073684,45895,Base Code:4589|Color:White|Length:13.00 in.|Width:1.30 in.|Height:3.30 in.|Weight:0.37 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073672,10196,Base Code:1019|Color:Yellow|Length:4.7 in.|Width:3.9 in.|Height:1.6 in.|Weight:0.11 lbs.|Material:Rubber and Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072788,77164,Base Code:7716|Color:Red|Length:15.6 in.|Width:4.7 in.|Height:3.1 in.|Weight:0.6 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073700,71602,"Replaces Product Code:70722|Base Code:7160|Color:Green|Length:23.3 in.|Width:3.4 in.|Height:3.7 in.|Weight:0.79 lbs.|Material:Polypropylene, Rubber|Block Material: Polypropylene|Blade Material: Rubber|FDA Compliant Material:Yes|Working Temp:-4° F/-20° C|Autoclavable To:250° F/121° C|Brand:Vikan"
2072756,65006,Base Code:6500|Capacity82 oz.|Color:Yellow|Length:15.1 in.|Width:5.9 in.|Height:3.3 in.|Weight:0.65 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2073652,10172,Base Code:1017|Color:Green|Length:6.1 in.|Width:3.1 in.|Height:2.4 in.|Weight:0.28 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072820,10181,Base Code:1018|Color:Pink|Length:15.3 in.|Width:2.25 in.|Height:2.25 in.|Weight:0.64 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073668,10192,Base Code:1019|Color:Green|Length:4.7 in.|Width:3.9 in.|Height:1.6 in.|Weight:0.11 lbs.|Material:Rubber and Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072836,77141,Base Code:7714|Color:Pink|Length:23.75 in.|Width:1.8 in.|Height:4.3 in.|Weight:0.84 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072884,5380-50-2,Replaces Product Code:53902|Base Code:5380-50-|Color:Green|Length:5.50 in.|Width:2.00 in.|Height:2.00 in.|Weight:0.22 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Bristle Length0.40 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072856,56898,Base Code:5689|Color:Purple|Length:11.3 in.|Width:9.75 in.|Height:0.5 in.|Weight:0.26 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072876,31798,Base Code:3179|Color:Purple|Length:16.4 in.|Width:2.8 in.|Height:4.6 in.|Weight:1.16 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072916,77348,Base Code:7734|Length:23.7 in.|Width:1 in.|Height:1.7 in.|Weight:0.39 lbs.|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073660,10188,Base Code:1018|Color:Purple|Length:15.3 in.|Width:2.25 in.|Height:2.25 in.|Weight:0.64 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072852,56894,Base Code:5689|Color:Red|Length:11.3 in.|Width:9.75 in.|Height:0.5 in.|Weight:0.26 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072900,5380-90-6,Replaces Product Code:53936|Base Code:5380-90-|Color:Yellow|Length:6.10 in.|Width:3.50 in.|Height:3.50 in.|Weight:0.31 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length1.18 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072892,5380-63-6,Replaces Product Code:53916|Base Code:5380-63-|Color:Yellow|Length:5.60 in.|Width:2.40 in.|Height:2.40 in.|Weight:0.24 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Bristle Length0.43 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072824,29371,Base Code:2937|Thread:Hygienic (Euro)|Color:Pink|Length:59.25 in.|Width:1.25 in.|Weight:1.16 lbs.|Material:Aluminum|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073656,10184,Base Code:1018|Color:Red|Length:15.3 in.|Width:2.25 in.|Height:2.25 in.|Weight:0.64 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072972,6923,Base Code:6923|Color:White|Length:37.4 in.|Width:32.6 in.|Height:9.8 in.|Weight:18.0 lbs.|Material:Polyethylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Remco
2072928,29757,Color:Orange|Brand:Vikan
2072956,41674,Base Code:4167|Color:Red|Length:12.40 in.|Width:3.90 in.|Height:3.90 in.|Weight:0.62 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft/Split|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072888,5380-63-2,Replaces Product Code:53912|Base Code:5380-63-|Color:Green|Length:5.60 in.|Width:2.40 in.|Height:2.40 in.|Weight:0.24 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Bristle Length0.43 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072860,53914,Base Code:5391|Color:Red|Length:7.70 in.|Width:3.50 in.|Height:3.50 in.|Weight:0.15 lbs.|Bristle Material:Polyester|Bristle StiffnessMedium|Bristle Length3.94 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072792,29598,Base Code:2959|Thread:Hygienic (Euro)|Color:Purple|Length:57.5 in.|Width:1 in.|Weight:0.73 lbs.|Material:Aluminum|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072904,5380-50-6,Replaces Product Code:53906|Base Code:5380-50-|Color:Yellow|Length:5.50 in.|Width:2.00 in.|Height:2.00 in.|Weight:0.22 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Bristle Length0.40 in.|Material:Stainless Steel|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073020,29752,Base Code:2975|Thread:Hygienic (Euro)|Color:Green|Length:61.8 - 112.50 in.|Width:1.25 in.|Weight:2.14 lbs.|Material:Aluminum|Additional Material: Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2072996,29344,Base Code:2934|Thread:Hygienic (Euro)|Color:Red|Length:6.25 in.|Width:1.25 in.|Weight:0.11 lbs.|Material:Polypropylene|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073072,38854,Base Code:3885|Color:Red|Length:3.75 in.|Width:3.75 in.|Height:5.10 in.|Weight:0.49 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073048,31793,Base Code:3179|Color:Blue|Length:16.4 in.|Width:2.8 in.|Height:4.6 in.|Weight:1.16 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073036,31042,Base Code:3104|Thread:Hygienic (Euro) Thread|Color:Green|Length:9.6 in.|Width:1.4 in.|Height:6.9 in.|Weight:0.71 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft/Stiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073060,31995,Base Code:3199|Color:White|Length:24.2 in.|Width:2.5 in.|Height:4.9 in.|Weight:1.8 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessSoft|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073080,38932,Base Code:3893|Color:Green|Length:7.25 in.|Width:2.40 in.|Height:2.10 in.|Weight:0.41 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
2073088,41695,Base Code:4169|Color:White|Length:12.50 in.|Width:3.90 in.|Height:3.50 in.|Weight:0.58 lbs.|Block Material:Polypropylene|Bristle Material:Polyester|Bristle StiffnessStiff|FDA Compliant Material:Yes|Working Temp:-22° F/-30° C to 176° F/80° C|Autoclavable To:250° F/121° C|Brand:Vikan
